tpu_code,active_ingredient,strength,form,amount_numerator,amount_numerator_unit,amount_denominator_unit,name,manufacturer_name
619931,mebendazole,100 mg/5 mL,oral suspension,60,mL,bottle,MEBENCAR,อังกฤษตรางู
620290,mebendazole,100 mg/5 mL,oral suspension,60,mL,bottle,WORMNOC,มาตรฐานเภสัช
764260,hydroxyethyl starch,6 g/100 mL,solution for infusion,500,mL,bag,HESTAR-200 PENTASTARCH,"CLARIS LIFESCIENCES, INDIA"
518245,euflavine + thymol,100 mg/100 g + 50 mg/100 g,cream,10,g,tube,FLAVINOL,จิวบราเดอร์ส
518266,euflavine + thymol,100 mg/100 g + 50 mg/100 g,cream,30,g,tube,FLAVINOL,จิวบราเดอร์ส
570415,metronidazole,500 mg/100 mL,solution for infusion,100,mL,vial,SABS,"TAIWAN BIOTECH, TAIWAN"
571485,netilmicin,100 mg/2 mL,solution for injection,2,mL,vial,NETIL,สยามเภสัช
571981,dextrose + glyceryl trinitrate,5 g/100 mL + 10 mg/100 mL,solution for infusion,100,mL,vial,NITROGLYCERIN IN DEXTROSE 5%,"BAXTER HEALTHCARE, U.S.A."
478052,norfloxacin,200 mg,film-coated tablet,,,tablet,XACIN 200,ฟาร์มาสันต์แล็บบอราตอรี่ส์
503562,aesculin + cinchocaine + framycetin sulfate + hydrocortisone,10 mg + 5 mg + 10 mg + 5 mg,ointment,15,g,tube,PROCTOSEDYL,"PATHEON, U.K."
518191,euflavine + thymol,100 mg/100 g + 5 mg/100 g,ointment,100,g,tube,BUBURN,เอเชี่ยนยูเนียนแล็บบอราตอรี่ส์
546875,cefotaxime,500 mg,powder for solution for injection/infusion,,,vial,VALORAN,"MEDOCHEMIE, CYPRUS"
548043,ceftazidime,500 mg,powder for solution for injection,,,vial,DIMASE,ยูโทเปี้ยน
561912,fluconazole,200 mg/100 mL,solution for infusion,100,mL,vial,DIFLUCAN,"LABORATOIRES PFIZER, FRANCE"
620430,menthol + phenyl salicylate,180 mg/100 mL + 2 g/100 mL,oral emulsion,100,mL,bottle,ยาธาตุน้ำขาว ตราผู้เฒ่า,แสงไทยกำปะนี
621937,nystatin,100000 iu/1 mL,oral suspension,12,mL,bottle,AFUNGINAL,"ACME LABORATORIES, BANGLADESH"
624375,chlorphenamine maleate + dextromethorphan hydrobromide + paracetamol,1 mg/5 mL + 10 mg/5 mL + 120 mg/5 mL,syrup,60,mL,bottle,HISCOF,ที.โอ. เคมีคอลส์ (1979) (กรุงเทพฯ)
510327,menthol + methyl salicylate,22.5 g/100 mL + 3 mL/100 mL,cutaneous liquid,100,mL,bottle,ยาหม่องน้ำ,ห้างยาไทย
517466,terbinafine,1 g/100 g,cream,100,g,tube,MYRAXYL,บางกอกแล็ป แอนด์ คอสเมติค
520281,aciclovir,500 mg,powder for solution for infusion,,,vial,AXOVIR,"SAMARTH LIFE SCIENCES, INDIA"
526901,latanoprost,5 mg/100 mL,"eye drops, solution",2.5,mL,bottle,XALATAN,"PFIZER MANUFACTURING, BELGIUM"
573724,oxytocin,10 iu/1 mL,concentrate for solution for infusion,1,mL,ampoule,OCTOCIN-10,แอล.บี.เอส. แลบบอเรตอรี่
573748,oxytocin,10 iu/1 mL,concentrate for solution for infusion,1,mL,ampoule,OXYTOCIN,"GLAND PHARMA, INDIA"
521909,dorzolamide,2 g/100 mL,"eye drops, solution",5,mL,bottle,TRUSOPT,"MERCK SHARP & DOHME, FRANCE"
524422,gentamicin + prednisolone,300 mg/100 mL + 500 mg/100 mL,"ear/eye drops, solution",5,mL,bottle,PRED OPH,แสงไทยกำปะนี
659685,clotrimazole,1 g/100 g,cutaneous powder,75,g,bottle,MYCODERM-C,"FDC, INDIA"
693353,aluminium hydroxide + magnesium hydroxide + simeticone,350 mg + 100 mg + 50 mg,tablet,,,tablet,DEFOMIL,แอดวานซ์ ฟาร์มาซูติคอล แมนูเฟคเจอริ่ง
697600,brompheniramine maleate,4 mg,tablet,,,tablet,BOMINE,ฟาร์มาสันต์แล็บบอราตอรี่ส์
703823,salicylic acid + triamcinolone acetonide,3 g/100 g + 20 mg/100 g,cream,500,g,jar,SALICYLIC ACID + TRIAMCINOLONE,โรงพยาบาลศิริราช
564114,kanamycin,1 g,powder for solution for injection,,,vial,KANAMYCIN MEIJI,ไทยเมจิฟาร์มาซิวติคัล
761220,magnesium sulfate,1 g/10 mL,solution for injection/infusion,10,mL,ampoule,MAGNESIUM SULFATE,แอตแลนติค
763280,dl-alpha-tocopheryl acetate,50 iu/1 mL,"oral drops, solution",15,mL,bottle,E-DROPS,โอลิค
529570,gentamicin,300 mg/100 mL,"eye drops, solution",5,mL,bottle,GENTAL,เยนเนอร์ราลดรั๊กส์เฮ้าส์
531829,codeine phosphate + promethazine hydrochloride,9 mg/5 mL + 3.6 mg/5 mL,oral solution,100,mL,bottle,COFCODYL COUGH LINCTUS,บางกอกแล็ป แอนด์ คอสเมติค
531801,codeine phosphate + promethazine hydrochloride,9 mg/5 mL + 3.6 mg/5 mL,oral solution,60,mL,bottle,COFCODYL COUGH LINCTUS,บางกอกแล็ป แอนด์ คอสเมติค
576167,lauromacrogol 400,3 g/100 mL,solution for injection,2,mL,ampoule,AETHOXYSKLEROL,"CHEMISCHE FABRIK KREUSSLER, GERMANY"
767369,fentanyl,100 mcg/2 mL,solution for injection,2,mL,ampoule,FENTANYL-HAMELN,"HAMELN PHARMA PLUS, GERMANY"
775168,albumin + phenol,30 mg/100 mL + 400 mg/100 mL,solution for injection,18,mL,vial,ALBUMIN + PHENOL INJECTION,โรงพยาบาลศิริราช
665064,budesonide,200 mcg/1 dose,inhalation powder,100,dose,inhalation,PULMICORT TURBUHALER,"ASTRAZENECA, SWEDEN"
680484,etonogestrel,68 mg,implant,,,implant,ETOPLAN,"N.V. ORGANON, NETHERLANDS"
688092,troxerutin,300 mg,"capsule, hard",,,capsule,VENORUTON,"NOVARTIS FARMACEUTICA, SPAIN"
618817,loratadine,5 mg/5 mL,syrup,60,mL,bottle,ALLERA,อินเตอร์ไทย ฟาร์มาซูติเคิ้ล แมนูแฟคเจอริ่ง
618926,loratadine,5 mg/5 mL,syrup,60,mL,bottle,CANTADINE,ห้างขายยาตราเจ็ดดาว
619089,loratadine,5 mg/5 mL,syrup,60,mL,bottle,CLORESIAN,เอเชี่ยนฟาร์มาซูติคอล
619140,loratadine,5 mg/5 mL,syrup,60,mL,bottle,GAPRODINE,สยามเมดิแคร์
759079,boron + calcium carbonate + copper + magnesium + manganese + vitamin D3 + zinc,250 mcg + 1.5 g + 1 mg + 40 mg + 1.8 mg + 200 iu + 7.5 mg,film-coated tablet,,,tablet,CALTAB PRO,มิลลิเมด
760063,water,,solution for injection,10,mL,unit dose,STERILE WATER,"NIRMA, INDIA"
760044,water,,solution for injection,5,mL,unit dose,STERILE WATER,"NIRMA, INDIA"
619164,loratadine,5 mg/5 mL,syrup,60,mL,bottle,HALODIN,ที.โอ. เคมีคอลส์ (1979) (กรุงเทพฯ)
557226,dextrose,40 g/100 mL,solution for injection/infusion,100,mL,bag,DEXTROSE 40% U.S.P.,FERRING
562973,gentamicin,80 mg/2 mL,solution for injection,2,mL,vial,GENTAL,เยนเนอร์ราลดรั๊กส์เฮ้าส์
775181,albumin + phenol,30 mg/100 mL + 400 mg/100 mL,solution for injection,100,mL,vial,ALBUMIN + PHENOL INJECTION,โรงพยาบาลศิริราช
526955,latanoprost + timolol,5 mg/100 mL + 500 mg/100 mL,"eye drops, solution",2.5,mL,bottle,XALACOM,"PFIZER MANUFACTURING, BELGIUM"
527001,timolol,250 mg/100 mL,"eye drops, solution",5,mL,bottle,OFTAN TIMOLOL,"SANTEN, FINLAND"
527212,timolol,500 mg/100 mL,"eye drops, solution",5,mL,bottle,GLUCOTIM,"CENTAUR PHARMACEUTICALS, INDIA"
528023,calcitonin,200 iu/1 dose,"nasal spray, solution",28,dose,bottle,TONOCALCIN,"ALFA WASSERMANN, ITALY"
528355,dextrose + sodium chloride,5 g/100 mL + 900 mg/100 mL,solution for infusion,1,L,bag,0.9% SODIUM CHLORIDE AND 5% GLUCOSE B.P.,"B. BRAUN MEDICAL INDUSTRIES, MALAYSIA"
528338,dextrose + sodium chloride,5 g/100 mL + 900 mg/100 mL,solution for infusion,500,mL,bag,0.9% SODIUM CHLORIDE AND 5% GLUCOSE B.P.,"B. BRAUN MEDICAL INDUSTRIES, MALAYSIA"
557392,dextrose,5 g/100 mL,solution for infusion,200,mL,bottle,DEXTROSE 5% IN WATER,เยเนอรัล ฮอสปิตัล โปรดัคส์ (มหาชน)
962978,dextrose,5 g/100 mL,solution for infusion,1,L,bag,DEXTROSE 5% IN WATER,เยเนอรัล ฮอสปิตัล โปรดัคส์ (มหาชน)
962966,dextrose,5 g/100 mL,solution for infusion,500,mL,bag,DEXTROSE 5% IN WATER,เยเนอรัล ฮอสปิตัล โปรดัคส์ (มหาชน)
557675,dextrose,5 g/100 mL,solution for infusion,250,mL,bottle,DEXTROSE 5% IN WATER,เยเนอรัล ฮอสปิตัล โปรดัคส์ (มหาชน)
528624,dextrose,5 g/100 mL,solution for infusion,1,L,bottle,DEXTROSE 5% IN WATER,เยเนอรัล ฮอสปิตัล โปรดัคส์ (มหาชน)
837541,dextrose,5 g/100 mL,solution for infusion,500,mL,bottle,DEXTROSE 5% IN WATER,เยเนอรัล ฮอสปิตัล โปรดัคส์ (มหาชน)
962945,dextrose,5 g/100 mL,solution for infusion,200,mL,bag,DEXTROSE 5% IN WATER,เยเนอรัล ฮอสปิตัล โปรดัคส์ (มหาชน)
761685,potassium chloride,1.5 g/10 mL,concentrate for solution for infusion,10,mL,ampoule,K-TROLYTE,นิด้า ฟาร์มา
652067,alfuzosin hydrochloride,10 mg,prolonged-release tablet,,,tablet,XATRAL XL,"SANOFI WINTHROP, FRANCE"
662280,voriconazole,200 mg,powder for solution for infusion,,,vial,VFEND,"PFIZER PGM, FRANCE"
769247,nicotinamide + pyridoxine hydrochloride + riboflavin + thiamine mononitrate,20 mg + 2 mg + 2 mg + 5 mg,film-coated tablet,,,tablet,VITAMIN B COMPLEX,องค์การเภสัชกรรม
573898,paliperidone,150 mg/1.5 mL,prolonged-release suspension for injection,1.5,mL,prefilled syr,INVEGA SUSTENNA,"JANSSEN PHARMACEUTICA, BELGIUM"
574578,pentazocine,30 mg/1 mL,solution for injection,1,mL,ampoule,TAZCINE,อุดมพร
575227,piperacillin,2 g,powder for solution for injection,,,vial,PIPERACILLIN,เอ็ม.แอนด์.เอ็ช. แมนูแฟคเจอริ่ง
575317,piperacillin,4 g,powder for solution for injection,,,vial,PIPERACILLIN,เอ็ม.แอนด์.เอ็ช. แมนูแฟคเจอริ่ง
526385,fluorometholone,100 mg/100 mL,"eye drops, suspension",10,mL,bottle,FML,"ALLERGAN PHARMACEUTICALS, IRELAND"
526363,fluorometholone,100 mg/100 mL,"eye drops, suspension",5,mL,bottle,FML,"ALLERGAN PHARMACEUTICALS, IRELAND"
526836,ciprofloxacin,300 mg/100 mL,"eye drops, solution",5,mL,bottle,CILOXAN,"ALCON-COUVREUR, BELGIUM"
563142,haloperidol,5 mg/1 mL,solution for injection,1,mL,ampoule,HARIDOL,แอตแลนติค
564216,kanamycin,1 g,powder and solvent for solution for injection,,,vial,KANAMYCIN,เยนเนอร์ราลดรั๊กส์เฮ้าส์
565915,lidocaine hydrochloride,2 g/100 mL,solution for injection,1,mL,unit dose,XYLOCAINE VISCOUS,"NYCOMED PHARMA, NORWAY"
515996,prednicarbate,250 mg/100 g,cream,100,g,tube,DERMABATE,โอสถอินเตอร์ แลบบอราทอรีส์
517373,terbinafine,1 g/100 g,cream,5,g,tube,LAMISIL,"P.T. NOVARTIS BIOCHEMIE, INDONESIA"
522942,timolol + travoprost,500 mg/100 mL + 40 mg/100 mL,"eye drops, solution",2.5,mL,bottle,DUOTRAV,"ALCON-COUVREUR, BELGIUM"
527427,calcitonin,200 iu/1 dose,"nasal spray, solution",14,dose,bottle,MIACALCIC,"DELPHARM HUNINGUE, FRANCE"
528496,oxymetazoline hydrochloride,25 mg/100 mL,suspension and solution for spray,10,mL,bottle,OXY-NASE,"HOE PHARMACEUTICALS, MALAYSIA"
528514,oxymetazoline hydrochloride,25 mg/100 mL,suspension and solution for spray,15,mL,bottle,OXY-NASE,"HOE PHARMACEUTICALS, MALAYSIA"
519843,bisoprolol fumarate,5 mg,film-coated tablet,,,tablet,BISLOC,ยูนีซัน
661183,zanamivir,5 mg/1 dose,"inhalation powder, pre-dispensed",,,unit dose,RELENZA,"GLAXOSMITHKLINE, AUSTRALIA"
666712,gabapentin,100 mg,"capsule, hard",,,capsule,GABAPENTIN,องค์การเภสัชกรรม
669179,"diphtheria toxoid + haemophilus influenzae type b vaccine + hepatitis B virus vaccine + pertussis vaccine, acellular + poliomyelitis, inactived type 1 (vero cell) + poliomyelitis, inactived type 2 (vero cell) + poliomyelitis, inactived type 3 (vero cell) + tetanus toxoid",25 Lf/0.5 mL + 10 mcg/0.5 mL + 10 mcg/0.5 mL + 25 mcg/0.5 mL + 40 D antigen unit/0.5 mL + 8 D antigen unit/0.5 mL + 32 D antigen unit/0.5 mL + 10 Lf/0.5 mL,suspension for injection,0.5,mL,prefilled syr,INFANRIX HEXA,"GLAXOSMITHKLINE BIOLOGICALS, BELGIUM"
529035,dextrose + sodium chloride,5 g/100 mL + 225 mg/100 mL,solution for infusion,500,mL,bag,DEXTROSE 5% IN 1/4 NORMAL SALINE,เอ.เอ็น.บี. ลาบอราตอรี่
692151,dextran 70 + hypromellose,100 mg/100 mL + 300 mg/100 mL,"eye drops, solution",15,mL,bottle,TEARS NATURALE II,"ALCON-COUVREUR, BELGIUM"
663096,cromoglicic acid,2 g/100 mL,"eye drops, solution",10,mL,bottle,VIVIDRIN,"DR. GERHARD MANN CHEM-PHARM FABRIK, GERMANY"
663467,insulin human + isophane insulin,40 iu/1 mL + 60 iu/1 mL,suspension for injection,3,mL,cartridge,GENSULIN M40,"BIOTON, POLAND"
670342,hyaluronate sodium,1 mg/1 mL,"eye drops, solution",5,mL,bottle,HIALID 0.1,"SANTEN PHARMACEUTICAL, JAPAN"
527951,chloramphenicol,500 mg/100 mL,"eye drops, solution",10,mL,bottle,CHLORACIL,สยามเภสัช
770349,dextrose + potassium chloride + sodium chloride + sodium citrate dihydrate,3.375 g/5.5 g + 375 mg/5.5 g + 650 mg/5.5 g + 725 mg/5.5 g,powder for oral solution,5.5,g,sachet,OSRA R.O.,บี.เอ็ล.ฮั้ว
774683,trichloroacetic acid,85 g/100 mL,cutaneous solution,60,mL,bottle,TRICHLOROACETIC ACID,โรงพยาบาลศิริราช
570853,measle + mumps + rubella,1000 tcid50/0.5 mL + 5000 tcid50/0.5 mL + 1000 tcid50/0.5 mL,solution for injection,0.5,mL,vial,M-M-R II,"MERCK SHARP & DOHME, U.S.A."
572336,lidocaine + norepinephrine + vasopressin,20 mg/1 mL + 20 mcg/1 mL + 0.25 iu/1 mL,solution for injection,1,mL,ampoule,NEO-LIDOCATON,"WEIMER PHARMA, GERMANY"
619268,loratadine,5 mg/5 mL,syrup,60,mL,bottle,LORAGIS,ไทยนครพัฒนา
584859,amoxicillin + clavulanic acid,400 mg/5 mL + 57 mg/5 mL,powder for oral suspension,70,mL,bottle,AMOKSIKLAV GPO 2X,"LEK PHARMACEUTICALS, SLOVENIA"
585024,amoxicillin + clavulanic acid,200 mg/5 mL + 28 mg/5 mL,powder for oral suspension,70,mL,bottle,AUGCLAV,ห้างขายยาตราเจ็ดดาว
585620,amoxicillin + clavulanic acid,400 mg/5 mL + 57 mg/5 mL,powder for oral suspension,70,mL,bottle,CLAVICO,ห้างขายยาตราเจ็ดดาว
779664,tenofovir disoproxil fumarate,300 mg,film-coated tablet,,,tablet,TENOFOVIR GPO 300,องค์การเภสัชกรรม
578388,calcitonin,100 iu/1 mL,solution for injection/infusion,1,mL,ampoule,MIACALCIC,"NOVARTIS PHARMA, GERMANY"
579351,sulbactam,500 mg,powder for solution for injection,500,mg,vial,MAXTAM,"TTY BIOPHARM, TAIWAN"
670217,diazepam,5 mg,tablet,,,tablet,DIVOPAN 5,อินแพคฟาร์มา
671076,betamethasone dipropionate + salicylic acid,50 mg/100 mL + 3 g/100 mL,"cutaneous spray, ointment",30,mL,bottle,BEPROLIC,"HOE PHARMACEUTICALS, MALAYSIA"
671244,lacosamide,50 mg,film-coated tablet,,,tablet,VIMPAT,"AESICA PHARMACEUTICALS, GERMANY"
673407,meningococcal polysaccharide group A + meningococcal polysaccharide group C + meningococcal polysaccharide group W135 + meningococcal polysaccharide group Y,50 mcg + 50 mcg + 50 mcg + 50 mcg,powder and solvent for suspension for injection,,,vial,MENCEVAX ACWY (MULTIDOSE),"GLAXOSMITHKLINE BIOLOGICALS, BELGIUM"
677669,amino acids,10 g/100 mL,solution for infusion,200,mL,bottle,AMIPAREN-10,ไทยโอซูก้า
677676,amino acids,10 g/100 mL,solution for infusion,500,mL,bottle,AMIPAREN-10,ไทยโอซูก้า
684100,atazanavir,200 mg,"capsule, hard",,,capsule,REYATAZ,"BRISTOL-MYERS SQUIBB, U.S.A."
580395,thiamphenicol,500 mg,powder for solution for injection,500,mg,vial,URFAMYCIN GLYCINATE,เอส.เอ็ม. ฟาร์มาซูติคอล
580751,tramadol hydrochloride,100 mg/2 mL,solution for injection,2,mL,ampoule,TRAMADOL STADA,"STADA PHARM, GERMANY"
694479,candesartan cilexetil,8 mg,tablet,,,tablet,TODESAAR 8,ที.โอ. เคมีคอลส์ (1979) (กรุงเทพฯ)
692259,hypromellose,300 mg/100 g,eye gel,10,g,tube,GENTEAL,"EXCELVISION, SWITZERLAND"
558604,dextrose + sodium chloride,10 g/100 mL + 450 mg/100 mL,solution for infusion,1,L,bag,10% DEXTROSE AND 0.45% SODIUM CHLORIDE,ไทยนครพัฒนา
562317,furosemide,20 mg/2 mL,solution for injection,2,mL,ampoule,FUDIRINE,พี.พี. แลบอราตอรี่ส์
566389,epinephrine + lidocaine hydrochloride,1.25 mg/100 mL + 2 g/100 mL,solution for injection,50,mL,vial,LD-CAINE 2% PLUS,มิลลิเมด
566423,epinephrine + lidocaine hydrochloride,1.25 mg/100 mL + 2 g/100 mL,solution for injection,50,mL,vial,"XYLOCAINE 2% WITH ADRENALINE 1:80,000",โอลิค
566410,epinephrine + lidocaine hydrochloride,1.25 mg/100 mL + 2 g/100 mL,solution for injection,20,mL,vial,"XYLOCAINE 2% WITH ADRENALINE 1:80,000",โอลิค
566531,epinephrine + lidocaine hydrochloride,1.25 mg/100 mL + 2 g/100 mL,solution for injection,1.8,mL,cartridge,XYLOROLLAND,"PRODUITS DENTAIRES PIERRE ROLLAND, FRANCE"
556594,dexamethasone,4 mg/1 mL,solution for injection,1,mL,ampoule,DEXIN,อังกฤษตรางู
558913,dextrose + sodium chloride,3.3 g/100 mL + 300 mg/100 mL,solution for injection/infusion,100,mL,bag,DEXTROSE 3.3% IN SODIUM CHLORIDE 0.3%,ไทยโอซูก้า
561299,dobutamine,250 mg/5 mL,concentrate for solution for infusion,5,mL,vial,DOBUJECT,"BAYER PHARMA, GERMANY"
563951,iopromide,76.88 g/100 mL,solution for injection,100,mL,vial,ULTRAVIST 370,"SCHERING, GERMANY"
762595,diclofenac sodium,1 g/100 g,gel,25,g,tube,FEMA,เภสัชกรรมนครพัฒนา
671341,lacosamide,150 mg,film-coated tablet,,,tablet,VIMPAT,"SCHWARZ PHARMA, GERMANY"
672783,glycopyrronium,200 mcg/1 mL,solution for injection/infusion,1,mL,ampoule,GLYCO P,"KHANDELWAL LABORATORIES, INDIA"
678502,sulbutiamine,200 mg,coated tablet,,,tablet,ARCALION 200,"LES LABORATOIRES SERVIER, FRANCE"
695985,ferrous sulfate,200 mg,film-coated tablet,,,tablet,FERROUS SULFATE,ที.พี. ดรัก แลบบอราทอรี่ส์ (พระราม 2)
718528,ambroxol hydrochloride,15 mg,lozenge,,,lozenge,STREPSILS THROAT IRRITATION & COUGH,เรกคิทท์ เบนคีเซอร์ เฮลธ์แคร์
722124,mometasone furoate,200 mcg/1 dose,inhalation powder,30,dose,inhalation,ASMANEX TWISTHALER,"M.S.D. INTERNATIONAL, SINGAPORE"
762613,diclofenac sodium,1 g/100 g,gel,25,g,tube,FEMA,แอดวานซ์ ฟาร์มาซูติคอล แมนูเฟคเจอริ่ง
763752,thiamine,100 mg/1 mL,solution for injection,1,mL,ampoule,VITAMIN B-1,เอ.เอ็น.บี. ลาบอราตอรี่
768534,potassium chloride,1.5 g/10 mL,solution for injection,10,mL,ampoule,POTASSIUM CHLORIDE,แอตแลนติค
697458,paracetamol,500 mg,tablet,,,tablet,PARACETAMOL,ที.พี. ดรัก แลบบอราทอรี่ส์ (พระราม 2)
697824,ramipril,1.25 mg,tablet,,,tablet,ANGIRAM 1.25,"AUROBINDO PHARMA, INDIA"
700629,calcium + colecalciferol + phosphorus,220 mg + 100 iu + 170 mg,"capsule, soft",,,capsule,BONE MEAL + D,"R.P. SCHERER GMBH, GERMANY"
580849,tramadol hydrochloride,100 mg/2 mL,solution for injection,2,mL,ampoule,ROFY,"CODAL SYNTO, CYPRUS"
582242,albendazole,200 mg/5 mL,oral suspension,10,mL,bottle,ALBEN,ไบโอแลป
584939,amoxicillin + clavulanic acid,125 mg/5 mL + 31.25 mg/5 mL,powder for oral suspension,60,mL,bottle,AMOXCLA,แอตแลนติค
585082,amoxicillin + clavulanic acid,250 mg/5 mL + 62.5 mg/5 mL,powder for oral suspension,60,mL,bottle,AUGMENTIN,"BEECHAM PHARMACEUTICALS, U.K."
527998,chloramphenicol,500 mg/100 mL,"eye drops, solution",10,mL,bottle,ARCHIFEN,ที.พี. ดรัก แลบบอราทอรี่ส์
529185,dextrose + sodium chloride,5 g/100 mL + 450 mg/100 mL,solution for infusion,1,L,bag,DEXTROSE 5% IN 1/2 NORMAL SALINE,เอ.เอ็น.บี. ลาบอราตอรี่
529171,dextrose + sodium chloride,5 g/100 mL + 450 mg/100 mL,solution for infusion,500,mL,bag,DEXTROSE 5% IN 1/2 NORMAL SALINE,เอ.เอ็น.บี. ลาบอราตอรี่
528227,fenoterol hydrobromide + ipratropium bromide,50 mg/100 mL + 25 mg/100 mL,nebuliser solution,20,mL,bottle,BERODUAL,"ISTITUTO DE ANGELI, ITALY"
528837,dextrose + sodium chloride,10 g/100 mL + 900 mg/100 mL,solution for infusion,1,L,bag,DEXTROSE 10% IN NORMAL-SALINE 0.9%,เอ.เอ็น.บี. ลาบอราตอรี่
529159,dextrose + sodium chloride,5 g/100 mL + 300 mg/100 mL,solution for infusion,1,L,bag,DEXTROSE 5% IN 1/3 NORMAL SALINE,เอ.เอ็น.บี. ลาบอราตอรี่
529137,dextrose + sodium chloride,5 g/100 mL + 300 mg/100 mL,solution for infusion,500,mL,bag,DEXTROSE 5% IN 1/3 NORMAL SALINE,เอ.เอ็น.บี. ลาบอราตอรี่
962765,dextrose + sodium chloride,5 g/100 mL + 450 mg/100 mL,solution for infusion,500,mL,bag,DEXTROSE 5% IN 1/2 STR. SALINE,เยเนอรัล ฮอสปิตัล โปรดัคส์ (มหาชน)
962777,dextrose + sodium chloride,5 g/100 mL + 450 mg/100 mL,solution for infusion,1,L,bag,DEXTROSE 5% IN 1/2 STR. SALINE,เยเนอรัล ฮอสปิตัล โปรดัคส์ (มหาชน)
529205,dextrose + sodium chloride,5 g/100 mL + 450 mg/100 mL,solution for infusion,500,mL,bottle,DEXTROSE 5% IN 1/2 STR. SALINE,เยเนอรัล ฮอสปิตัล โปรดัคส์ (มหาชน)
529214,dextrose + sodium chloride,5 g/100 mL + 450 mg/100 mL,solution for infusion,1,L,bottle,DEXTROSE 5% IN 1/2 STR. SALINE,เยเนอรัล ฮอสปิตัล โปรดัคส์ (มหาชน)
529832,fenoterol hydrobromide + ipratropium bromide,50 mg/100 mL + 25 mg/100 mL,nebuliser solution,20,mL,bottle,INHALEX,อินเตอร์ไทย ฟาร์มาซูติเคิ้ล แมนูแฟคเจอริ่ง
621583,furazolidone + kaolin + neomycin + pectin,50 mg/15 mL + 3 g/15 mL + 300 mg/15 mL + 225 mg/15 mL,oral suspension,60,mL,bottle,DIAROPECT,จิวบราเดอร์ส
623421,chlorphenamine maleate + paracetamol,2 mg/15 mL + 360 mg/15 mL,syrup,4,L,gallon,COLDOSIAN,เอเชี่ยนฟาร์มาซูติคอล
623445,chlorphenamine maleate + paracetamol,2 mg/15 mL + 360 mg/15 mL,syrup,60,mL,bottle,COLDOSIAN,เอเชี่ยนฟาร์มาซูติคอล
525410,nepafenac,100 mg/100 mL,"eye drops, suspension",5,mL,bottle,NEVANAC,"ALCON LABORATORIES, U.S.A."
525786,gatifloxacin,300 mg/100 mL,"eye drops, solution",2.5,mL,bottle,ZYMAR,"ALLERGAN SALES, U.S.A."
525793,gatifloxacin,300 mg/100 mL,"eye drops, solution",5,mL,bottle,ZYMAR,"ALLERGAN SALES, U.S.A."
701543,urea,5 g/100 g,cream,500,g,jar,UREA CREAM,โรงพยาบาลศิริราช
716063,minerals + multivitamins,,film-coated tablet,,,tablet,POLYCOLVIT ฟ้า,ฟาร์มาสันต์แล็บบอราตอรี่ส์
716305,tolperisone hydrochloride,50 mg,film-coated tablet,,,tablet,SONERIPER M,ฟาร์มาสันต์แล็บบอราตอรี่ส์
797274,human normal immunoglobulin,10 g/200 mL,solution for infusion,200,mL,vial,FLEBOGAMMA DIF,"INSTITUTO GRIFOLS, SPAIN"
766648,thiopental sodium,1 g,powder for solution for injection,,,vial,ANESTHAL,"JAGSONPAL PHARMACEUTICALS, INDIA"
766669,etoricoxib,60 mg,film-coated tablet,,,tablet,ARCOXIA,"FROSST IBERICA, SPAIN"
679336,ascorbic acid + colecalciferol + d-alpha tocopherol + thiamine,60 mg + 200 mcg + 27.27 mg + 3 mg,"capsule, soft",,,capsule,GERITON,เมก้า ไลฟ์ไซแอ็นซ์
679874,cyproterone + estradiol,1 mg + 2 mg,coated tablet,28,tablets,pack,CLIMEN 28,"BAYER PHARMA, GERMANY"
681695,ethinylestradiol + levonorgestrel,20 mcg + 100 mcg,film-coated tablet,21,tablets,pack,LOETTE,"PFIZER PHARMACEUTICALS, IRELAND"
585974,amoxicillin + clavulanic acid,400 mg/5 mL + 57 mg/5 mL,powder for oral suspension,70,mL,bottle,JULMENTIN,"GULF PHARMACEUTICAL INDUSTRIES, UNITED ARAB EMIRATES"
716538,pyridoxine hydrochloride,25 mg,tablet,,,tablet,VITAMIN B6-25,ฟาร์มาสันต์แล็บบอราตอรี่ส์
718117,gramicidin + neomycin + polymyxin b sulfate,25 mcg/1 mL + 1.75 mg/1 mL + 5000 iu/1 mL,"eye drops, solution",5,mL,bottle,XANALIN,ไบโอแลป
772682,ciclosporin,500 mg/100 mL,"eye drops, solution",5,mL,bottle,CYCLOSPORINE EYE DROPS,โรงพยาบาลศิริราช
525343,natamycin,5 g/100 mL,"eye drops, suspension",15,mL,bottle,NATACYN,"ALCON LABORATORIES, U.S.A."
530744,antazoline hydrochloride + tetryzoline hydrochloride,50 mg/100 mL + 40 mg/100 mL,"eye drops, solution",5,mL,bottle,ALLERGIS,ไทยนครพัฒนา
718366,dequalinium chloride,250 mcg,lozenge,,,lozenge,DEQUADIN LEMON,"STERLING DRUG, MALAYSIA"
585339,amoxicillin + clavulanic acid,125 mg/5 mL + 31.25 mg/5 mL,powder for oral suspension,60,mL,bottle,AUGPEN,"EMCURE PHARMACEUTICALS, INDIA"
586152,amoxicillin + clavulanic acid,125 mg/5 mL + 31.25 mg/5 mL,powder for oral suspension,60,mL,bottle,MEDICLAV,"M/S MEDITAB SPECIALITIES, INDIA"
