tpu_code,active_ingredient,strength,form,amount_numerator,amount_numerator_unit,amount_denominator_unit,name,manufacturer_name
396641,ambroxol hydrochloride,30 mg,tablet,,,tablet,NYMUSOV,นิวยอร์ค เคมีเกิ้ล
396866,ofloxacin,100 mg,film-coated tablet,,,tablet,OCCIDAL,"RANBAXY LABORATORIES, INDIA"
397053,paracetamol,500 mg,tablet,,,tablet,O-CHIN,ดาด้า ฟาร์มาซูติคอล
397341,ofloxacin,100 mg,film-coated tablet,,,tablet,OFLEX-100,ยูเมด้า
397683,ofloxacin,100 mg,film-coated tablet,,,tablet,OFLOX RX,อาร์.เอ็กซ์. แมนูแฟคเจอริ่ง
398883,paracetamol,500 mg,tablet,,,tablet,ORALCET,"SCANLAB, MALAYSIA"
399080,isotretinoin,20 mg,"capsule, soft",,,capsule,ORATANE,"DOUGLAS PHARMACEUTICALS, NEW ZEALAND"
399165,cloxacillin,250 mg,"capsule, hard",,,capsule,ORBENIN,โอลิค
399550,orphenadrine citrate + paracetamol,35 mg + 500 mg,tablet,,,tablet,ORPHELAX,เยาวราช
401748,paracetamol,500 mg,tablet,,,tablet,PANADOL,"STERLING DRUG, MALAYSIA"
401769,paracetamol,500 mg,tablet,,,tablet,PANADOL,โอลิค
402372,paracetamol,500 mg,tablet,,,tablet,PAPA,วี.แอนด์.พี ลาบอราตอรี่
402939,paracetamol,500 mg,tablet,,,tablet,PARACAP,มาซา แลบ
403072,paracetamol,500 mg,tablet,,,tablet,PARACETAMEL,พาตาร์แลบ
403334,paracetamol,500 mg,tablet,,,tablet,PARACETAMOL (เหลือง),โรงงานเภสัชกรรมเกร๊ทเตอร์ฟาร์ม่า
403539,paracetamol,500 mg,tablet,,,tablet,PARACETAMOL,ที.พี. ดรัก แลบบอราทอรี่ส์
403616,paracetamol,500 mg,tablet,,,tablet,PARACETAMOL,นิวไลฟ์ฟาร์ม่า
403778,paracetamol,500 mg,tablet,,,tablet,PARACETAMOL,พัฒนาการเภสัช
404216,paracetamol,500 mg,tablet,,,tablet,PARACETAMOL,สามัคคีเภสัช
404318,paracetamol,500 mg,tablet,,,tablet,PARACETAMOL,อินแพคฟาร์มา
404339,paracetamol,500 mg,tablet,,,tablet,PARACETAMOL,เอ.เอ็น.บี. ลาบอราตอรี่
404575,paracetamol,500 mg,tablet,,,tablet,PARACETAMOL 500,บางกอกแล็ป แอนด์ คอสเมติค
404715,paracetamol,500 mg,tablet,,,tablet,PARACETAMOL TABLETS BP,แสงไทยกำปะนี
404974,orphenadrine citrate + paracetamol,35 mg + 500 mg,tablet,,,tablet,PARADIN,เบสซี่แอรอน
405238,paracetamol,500 mg,tablet,,,tablet,PARAKLIMPEX,อังกฤษตรางู
406410,orphenadrine citrate + paracetamol,35 mg + 500 mg,tablet,,,tablet,PAROFLEX,เลิศสิงห์เภสัชกรรม
406512,paracetamol,500 mg,tablet,,,tablet,PARTON,อเมริกันบริติช
406577,paracetamol,500 mg,tablet,,,tablet,PAT MED,ไทยนครพัฒนา
408787,albendazole,200 mg,tablet,,,tablet,PHARBENDAZOLE,ฟาร์สเป็ค
409041,dicloxacillin,250 mg,"capsule, hard",,,capsule,PHARDIL 250,สหแพทย์เภสัช
273322,doxazosin,2 mg,tablet,,,tablet,CARDOXA,เภสัชกรรมศรีประสิทธิ์
274317,vinpocetine,10 mg,tablet,,,tablet,CAVINTON FORTE,"GEDEON RICHTER, HUNGARY"
274925,cefalexin,250 mg,"capsule, hard",,,capsule,CEFANEX,แลชแมน
280747,chlordiazepoxide,10 mg,tablet,,,tablet,CHLORDIXIDE 10,เลิศสิงห์เภสัชกรรม
280969,chloroquine phosphate,250 mg,"capsule, hard",,,capsule,CHLOROCIN,เจริญเภสัชแล็บ
362290,loperamide,2 mg,"capsule, hard",,,capsule,LOPERAMIDE HYDROCHLORIDE,บางกอกแล็ป แอนด์ คอสเมติค
363490,lorazepam,1 mg,tablet,,,tablet,LORAZEP,เอเชี่ยนฟาร์มาซูติคอล
366272,aspirin,325 mg,tablet,,,tablet,MANO A.P.,แหลมทองการแพทย์
303865,caffeine + ergotamine tartrate,100 mg + 1 mg,film-coated tablet,,,tablet,DEGRAN,โอลิค
313725,dimenhydrinate + pyridoxine hydrochloride,50 mg + 100 mg,film-coated tablet,,,tablet,DIMEDOX,ที.โอ. เคมีคอลส์ (1979) (กรุงเทพฯ)
277101,cefalexin,250 mg,film-coated tablet,,,tablet,CEPHALEX-250 FC,บางกอกแล็ป แอนด์ คอสเมติค
281814,disulfiram,500 mg,tablet,,,tablet,CHRONOL,ยูเมด้า
282611,amoxicillin,500 mg,"capsule, hard",,,capsule,CILLINMOX 500,ห้างขายยาตราเจ็ดดาว
285152,flunarizine,5 mg,tablet,,,tablet,CIRCULIUM,บี.เอ็ล.ฮั้ว
285927,clarithromycin,250 mg,film-coated tablet,,,tablet,CLARITH 250,แอล.บี.เอส. แลบบอเรตอรี่
365409,tramadol hydrochloride,50 mg,"capsule, hard",,,capsule,MADOLA,มาซา แลบ
367004,amoxicillin,500 mg,"capsule, hard",,,capsule,MANOMOXYL,แหลมทองการแพทย์
369188,mebendazole,100 mg,tablet,,,tablet,MEBENDA P,พี.พี. แลบอราตอรี่ส์
369249,mebendazole,100 mg,tablet,,,tablet,MEBENDAZOLE,องค์การเภสัชกรรม
371685,doxycycline,100 mg,"capsule, hard",,,capsule,MEDOMYCIN,"MEDOCHEMIE, CYPRUS"
372020,sulfamethoxazole + trimethoprim,400 mg + 80 mg,tablet,,,tablet,MED-SULTRIM,เวชบริการ
374097,metadoxine,500 mg,tablet,,,tablet,METADOXIL,ไอ.ดี.เอส. แมนูแฟคเจอริ่ง
376454,metronidazole,200 mg,vaginal tablet,,,tablet,METRONIDAZOLE,บี.เจ. (เบญจโอสถ)
284409,ciprofloxacin,250 mg,film-coated tablet,,,tablet,CIPROGEN,เยนเนอร์ราลดรั๊กส์เฮ้าส์
286045,loratadine,10 mg,effervescent tablet,,,tablet,CLARITYNE EFFERVESCENT,"ASTA MEDICA ARZNEIMITTEL, AUSTRIA"
286327,amoxicillin + clavulanic acid,500 mg + 125 mg,film-coated tablet,,,tablet,CLAVICO 1000,ห้างขายยาตราเจ็ดดาว
371784,ketotifen,1 mg,tablet,,,tablet,MEDOTIFEN,เวชบริการ
376099,metronidazole,200 mg,tablet,,,tablet,METROLEX,สยามเภสัช
376669,metronidazole,200 mg,tablet,,,tablet,METROSINE,ไทย พี.ดี. เคมีคอล
378872,midecamycin,200 mg,tablet,,,tablet,MIOTIN,ไทยเมจิฟาร์มาซิวติคัล
317859,doxycycline,100 mg,film-coated tablet,,,tablet,DOXIMED,เลิศสิงห์เภสัชกรรม
318038,doxycycline,100 mg,"capsule, hard",,,capsule,DOXY,ยูเมด้า
318135,doxycycline,100 mg,"capsule, hard",,,capsule,DOXYCLATE,ที.โอ. เคมีคอลส์ (1979) (กรุงเทพฯ)
318174,doxycycline,100 mg,"capsule, hard",,,capsule,DOXYCLINE OSOTH INTER,โอสถอินเตอร์ แลบบอราทอรีส์
377232,tetracycline,250 mg,"capsule, hard",,,capsule,MICAMYCIN,ไทยนครพัฒนา
379091,alprazolam,500 mcg,tablet,,,tablet,MITRANAX 0.5,โปลิฟาร์ม
379418,tetracycline,250 mg,"capsule, hard",,,capsule,MODERNCYCLINE,โมเดอร์นแมนู
382512,sulfamethoxazole + trimethoprim,400 mg + 80 mg,tablet,,,tablet,M-TRIM,มิลาโน
383642,bromhexine hydrochloride,8 mg,tablet,,,tablet,MUCOXINE,ฟาร์มาสันต์แล็บบอราตอรี่ส์
272521,carbamazepine,200 mg,tablet,,,tablet,CARBAZENE,ยูโทเปี้ยน
276255,cefalexin,500 mg,"capsule, hard",,,capsule,CEMELAX 500,เคมีภัณฑ์ เมดิคอล
280625,chlorphenamine maleate + paracetamol + phenylephrine hydrochloride,2 mg + 500 mg + 5 mg,tablet,,,tablet,CHLORCEMOL,วี.เอส. ฟาร์ม่า
285199,cisapride,5 mg,tablet,,,tablet,CISAPAC,อินแพคฟาร์มา
294733,pseudoephedrine hydrochloride + triprolidine hydrochloride,60 mg + 2.5 mg,film-coated tablet,,,tablet,CONSUDINE,ยูโทเปี้ยน
296658,sulfamethoxazole + trimethoprim,400 mg + 80 mg,tablet,,,tablet,COTRIM,สหแพทย์เภสัช
296670,sulfamethoxazole + trimethoprim,400 mg + 80 mg,tablet,,,tablet,COTRIM,สามัคคีเภสัช
296950,sulfamethoxazole + trimethoprim,400 mg + 80 mg,tablet,,,tablet,CO-TRIMOXAZOLE,พัฒนาการเภสัช
297050,sulfamethoxazole + trimethoprim,400 mg + 80 mg,tablet,,,tablet,CO-TRIMOXAZOLE,อินแพคฟาร์มา
409395,silymarin,70 mg,film-coated tablet,,,tablet,PHARMARIN 70,เวสโก ฟาร์มาซูติคอล
410990,paracetamol,500 mg,tablet,,,tablet,PINMOL,มาซา แลบ
411052,cloxacillin,250 mg,"capsule, hard",,,capsule,PINNACLOX,ห้างขายยาตราเจ็ดดาว
412730,chlorpromazine hydrochloride,25 mg,film-coated tablet,,,tablet,POGETOL 25,ฟาร์มาสันต์แล็บบอราตอรี่ส์
414948,clonazepam,2 mg,tablet,,,tablet,POVANIL 2,ฟาร์มาสันต์แล็บบอราตอรี่ส์
415561,prazosin,1 mg,tablet,,,tablet,PRAZSTAR,ห้างขายยาตราเจ็ดดาว
417955,cyproheptadine,4 mg,tablet,,,tablet,PROACTIN,วี.เอส. ฟาร์ม่า
419446,propranolol hydrochloride,10 mg,film-coated tablet,,,tablet,PRORAL,ยูโทเปี้ยน
419785,norfloxacin,400 mg,film-coated tablet,,,tablet,PROXACIN,อินแพคฟาร์มา
420444,allopurinol,300 mg,tablet,,,tablet,PURINOL-300,นิวไลฟ์ฟาร์ม่า
421781,ciprofloxacin,250 mg,tablet,,,tablet,Q-CIPROX,อังกฤษตรางู
300043,cyproheptadine,4 mg,tablet,,,tablet,CYPROHEPTADINE,ลิวินเนอร์ ฟาร์มาซูติคอล
300089,cyproheptadine,4 mg,tablet,,,tablet,CYPROHEPTADINE,เวสโก ฟาร์มาซูติคอล
300140,cyproheptadine,4 mg,tablet,,,tablet,CYPROHEPTADINE,เอเชี่ยนฟาร์มาซูติคอล
300164,cyproheptadine,4 mg,tablet,,,tablet,CYPROHEPTADINE,เอเชี่ยนยูเนียนแล็บบอราตอรี่ส์
300186,cyproheptadine,4 mg,tablet,,,tablet,CYPROHEPTADINE,เอส.เอส.พี. ลาบอราตอรี่
300661,cyproheptadine,4 mg,tablet,,,tablet,CYPROPICCO,พิคโก้ฟาร์มา
305531,dexamethasone,500 mcg,tablet,,,tablet,DEXAMETHASONE,เคมีภัณฑ์ เมดิคอล
305679,dexamethasone,500 mcg,tablet,,,tablet,DEXAMETHASONE,ที.แมน. ฟาร์มา
305717,dexamethasone,500 mcg,tablet,,,tablet,DEXAMETHASONE,นิวไลฟ์ฟาร์ม่า
305793,dexamethasone,500 mcg,tablet,,,tablet,DEXAMETHASONE,พอนด์เคมีคอล
305819,dexamethasone,500 mcg,tablet,,,tablet,DEXAMETHASONE,พัฒนาการเภสัช
305890,dexamethasone,500 mcg,tablet,,,tablet,DEXAMETHASONE,เยนเนอร์ราลดรั๊กส์เฮ้าส์
306014,dexamethasone,500 mcg,tablet,,,tablet,DEXAMETHASONE,แหลมทองการแพทย์
306131,dexamethasone,500 mcg,tablet,,,tablet,DEXAMETHASONE,แมคโครฟาร์
306219,dexamethasone,500 mcg,tablet,,,tablet,DEXAMETHAZONE,แอคดอน
306290,dexamethasone,500 mcg,tablet,,,tablet,DEXASIN,เอส.เอส.พี. ลาบอราตอรี่
306741,dexamethasone,500 mcg,tablet,,,tablet,DEXOPON,แลชแมน
407379,pentoxifylline,100 mg,coated tablet,,,tablet,PENLOL,โปลิฟาร์ม
408344,perphenazine,16 mg,coated tablet,,,tablet,PERNAZINE,แอตแลนติค
408741,dimenhydrinate,50 mg,film-coated tablet,,,tablet,PHAMAMIN,ฟาร์มาสันต์แล็บบอราตอรี่ส์
413937,amitriptyline hydrochloride,10 mg,film-coated tablet,,,tablet,POLYTANOL 10,ฟาร์มาสันต์แล็บบอราตอรี่ส์
364329,lynestrenol,500 mcg,tablet,,,tablet,LYNA,ไทยนครพัฒนา
365770,hydroxyzine hydrochloride,10 mg,film-coated tablet,,,tablet,MALAX 10,อินแพคฟาร์มา
369807,chlorphenamine maleate + paracetamol + phenylephrine hydrochloride,2 mg + 300 mg + 12.5 mg,tablet,,,tablet,ME-DAMOL CO.,เวชบริการ
373493,procaterol,50 mcg,tablet,,,tablet,MEPTIN,"CHINA OTSUKA PHARMACEUTICAL, CHINA"
373813,betahistine mesilate,6 mg,tablet,,,tablet,MERISLON,อินเตอร์ไทย ฟาร์มาซูติเคิ้ล แมนูแฟคเจอริ่ง
373850,betahistine mesilate,6 mg,tablet,,,tablet,MERSON-6,ยูเมด้า
373897,betahistine mesilate,6 mg,tablet,,,tablet,MERTIGO,เภสัชกรรมศรีประสิทธิ์
377002,metronidazole,250 mg,"capsule, hard",,,capsule,MEZOLE,ไบร์วู๊ดฟาร์มาซูติคอล
290184,clozapine,100 mg,tablet,,,tablet,CLOZAPIN 100,ฟาร์มาสันต์แล็บบอราตอรี่ส์
290859,chlorphenamine maleate + paracetamol,2 mg + 325 mg,tablet,,,tablet,CODATAB,เอ.เอ็น.เอช. โปรดัคส์
295208,sulfamethoxazole + trimethoprim,800 mg + 160 mg,tablet,,,tablet,COPRIM,ชุมชนเภสัชกรรม
372728,amoxicillin,500 mg,"capsule, hard",,,capsule,MEIXIL,โอลิค
372856,glipizide,5 mg,tablet,,,tablet,MELIZIDE,"ALPHAPHARM, AUSTRALIA"
373656,mecobalamin,500 mcg,"capsule, hard",,,capsule,MERABIN,"DAEWOO PHARM, KOREA"
375699,metoprolol tartrate,50 mg,tablet,,,tablet,METOPROLOL,"STADA PHARM, GERMANY"
378394,desmopressin acetate,200 mcg,tablet,,,tablet,MINIRIN,"FERRING, SWEDEN"
382857,brompheniramine maleate + pseudoephedrine hydrochloride,4 mg + 60 mg,tablet,,,tablet,MUCOHIST,ฟาร์สเป็ค
274726,cefalexin,250 mg,"capsule, hard",,,capsule,CEFACEP 250,ห้างขายยาตราเจ็ดดาว
276632,orphenadrine citrate + paracetamol,35 mg + 450 mg,tablet,,,tablet,CENASIC,ฟาร์มาสันต์แล็บบอราตอรี่ส์
376902,amoxicillin,500 mg,"capsule, hard",,,capsule,MEXILLIN-500,โอสถอินเตอร์ แลบบอราทอรีส์
379234,mebendazole,100 mg,tablet,,,tablet,MIZOLA,ชินต้าเทรดดิ้ง
314592,simeticone,80 mg,chewable tablet,,,tablet,DIOXZYE (ORANGE),ไทยนครพัฒนา
316041,furosemide,40 mg,tablet,,,tablet,DIYURET,สหแพทย์เภสัช
368389,chlorpromazine hydrochloride,50 mg,coated tablet,,,tablet,MATCINE,แอตแลนติค
373558,procaterol,25 mcg,tablet,,,tablet,MEPTIN MINI,"CHINA OTSUKA PHARMACEUTICAL, CHINA"
374468,metformin hydrochloride,500 mg,film-coated tablet,,,tablet,METFORIN,โมเดิร์น ฟาร์มา
374565,metformin hydrochloride,500 mg,film-coated tablet,,,tablet,METFORMIN,สหแพทย์เภสัช
318980,bisacodyl,5 mg,gastro-resistant tablet,,,tablet,DULCOLAX,"P.T. BOEHRINGER INGELHEIM, INDONESIA"
319596,mebeverine hydrochloride,135 mg,film-coated tablet,,,tablet,DUSPATIN 135,เบอร์ลินฟาร์มาซูติคอลอินดัสตรี้
381307,amoxicillin,500 mg,"capsule, hard",,,capsule,MOXCIN 500,เยนเนอร์ราลดรั๊กส์เฮ้าส์
381588,amoxicillin,500 mg,"capsule, hard",,,capsule,MOXILIN,นิด้า ฟาร์มา
381640,amoxicillin,500 mg,"capsule, hard",,,capsule,MOXIMED 500,ยูนีซัน
381686,amoxicillin,500 mg,"capsule, hard",,,capsule,MOXIMO-500,โมเดอร์นแมนู
381849,amoxicillin,500 mg,"capsule, hard",,,capsule,MOXLIN,ยูโทเปี้ยน
414137,phenazopyridine + sulfamethizole + tetracycline,50 mg + 125 mg + 250 mg,"capsule, hard",,,capsule,PONDNAMYCIN,พอนด์เคมีคอล
414472,paracetamol,325 mg,tablet,,,tablet,POPAIN,ปับลิค ฟาร์มาซูติคอล แลบ
418071,probenecid,500 mg,film-coated tablet,,,tablet,PROBEN,เวสโก ฟาร์มาซูติคอล
418379,brompheniramine maleate + pseudoephedrine hydrochloride,4 mg + 60 mg,film-coated tablet,,,tablet,PRODECON-B,เมดิซีน โปรดักส์
418777,chlorpropamide,250 mg,tablet,,,tablet,PROMIDE,พอนด์เคมีคอล
419012,propranolol hydrochloride,10 mg,tablet,,,tablet,PRONOL,ที.แมน. ฟาร์มา
420284,amoxicillin,250 mg,"capsule, hard",,,capsule,PULMOXYL-250,"MICRO LABS, INDIA"
420722,amoxicillin,250 mg,"capsule, hard",,,capsule,PYMOXCILL-250,พอนด์เคมีคอล
420820,paracetamol,325 mg,tablet,,,tablet,PYRACON 325,บี.เอ็ล.ฮั้ว
421185,pyridoxine hydrochloride,50 mg,tablet,,,tablet,PYRIDOXINE,จิวบราเดอร์ส
421222,pyridoxine hydrochloride,50 mg,tablet,,,tablet,PYRIDOXINE,เอเชี่ยนยูเนียนแล็บบอราตอรี่ส์
421641,pyridoxine hydrochloride,50 mg,tablet,,,tablet,PYRIVIT,เฉลิมชัยเภสัช
423224,amoxicillin,250 mg,"capsule, hard",,,capsule,RANCIL,เอ็ม.แอนด์.เอ็ช. แมนูแฟคเจอริ่ง
423899,lorazepam,2 mg,tablet,,,tablet,RAZEPAM 2.0,ไทยนครพัฒนา
424052,paracetamol,325 mg,tablet,,,tablet,REDDY,ดาด้า ฟาร์มาซูติคอล
424533,methocarbamol,500 mg,tablet,,,tablet,RELUXIN,สหแพทย์เภสัช
290408,amoxicillin,250 mg,"capsule, hard",,,capsule,COAMOX,ชุมชนเภสัชกรรม
292625,hydroxyzine hydrochloride,10 mg,tablet,,,tablet,COLLUZINE,เอส.โค. ฟาร์ม่า
297680,sulfamethoxazole + trimethoprim,800 mg + 160 mg,tablet,,,tablet,COXTO-FORTE,เคนยากุ
379378,ethambutol hydrochloride,250 mg,film-coated tablet,,,tablet,MOBUTOL-250,โมเดอร์นแมนู
380103,perphenazine,4 mg,coated tablet,,,tablet,MONAZINE-4,โมเดอร์นแมนู
383814,dronedarone,400 mg,film-coated tablet,,,tablet,MULTAQ,"SANOFI WINTHROP, FRANCE"
270232,prazosin,2 mg,tablet,,,tablet,BYPRESS 2,วี.เอส. ฟาร์ม่า
276511,codeine phosphate + paracetamol,15 mg + 300 mg,tablet,,,tablet,CEMOL-CODEINE,ฟาร์มาสันต์แล็บบอราตอรี่ส์
279848,chloramphenicol,100 mg,"capsule, hard",,,capsule,CHLORAM,ห้างขายยาตราเจ็ดดาว
280003,chloramphenicol + streptomycin,125 mg + 125 mg,"capsule, hard",,,capsule,CHLORAM STREP,ที.พี. ดรัก แลบบอราทอรี่ส์
391839,propranolol hydrochloride,40 mg,tablet,,,tablet,NORAL 40,โปลิฟาร์ม
392807,norfloxacin,200 mg,tablet,,,tablet,NORFLOX 200,เคมีภัณฑ์ เมดิคอล
396687,folinic acid,15 mg,tablet,,,tablet,NYRIN,"KOREA UNITED PHARM, KOREA"
401500,propranolol hydrochloride,40 mg,tablet,,,tablet,PALON 40,ยูนีซัน
374583,metformin hydrochloride,850 mg,film-coated tablet,,,tablet,METFORMIN,เจริญเภสัชแล็บ
374680,metformin hydrochloride,500 mg,film-coated tablet,,,tablet,METFORMIN DENK 500,"E. DENK OHG, GERMANY"
375131,thiamazole,5 mg,tablet,,,tablet,METHIMAZOLE,"YUNG SHIN PHARMACEUTICAL IND, TAIWAN"
384051,bromhexine hydrochloride,8 mg,tablet,,,tablet,MUSOVON,เมดิซีน โปรดักส์
390032,nicotine,2 mg,lozenge,,,lozenge,NICOTINELL,"SANICO, BELGIUM"
390605,nitrofurantoin,100 mg,tablet,,,tablet,NITROFURANTOIN,เอ.เอ็น.เอช. โปรดัคส์
390916,norfloxacin,400 mg,tablet,,,tablet,NOFOXIN 400,ห้างขายยาน่ำก๊ก
411790,hydroxyzine hydrochloride,10 mg,film-coated tablet,,,tablet,PIPZINE 10,เพรซิเดนท์ อินเตอร์ ฟาร์มา
412252,pyrimethamine + sulfadoxine,25 mg + 500 mg,tablet,,,tablet,PLASMODIN,วี.เอส. ฟาร์ม่า
413130,hydroxyzine hydrochloride,10 mg,film-coated tablet,,,tablet,POLIZINE,โปลิฟาร์ม
277004,cefalexin,250 mg,"capsule, hard",,,capsule,CEPHA 250,ห้างขายยาตราเจ็ดดาว
287426,clofazimine,50 mg,"capsule, hard",,,capsule,CLOFAZIMINE 50,เมดิแคป
388096,acitretin,25 mg,"capsule, hard",,,capsule,NEOTIGASON,"PATHEON, CANADA"
391134,orphenadrine citrate + paracetamol,35 mg + 450 mg,tablet,,,tablet,NONARGEB,โอสถอินเตอร์ แลบบอราทอรีส์
392001,norfloxacin,200 mg,film-coated tablet,,,tablet,NORCIN,ยูโทเปี้ยน
392347,norfloxacin,200 mg,film-coated tablet,,,tablet,NORFASS-200,ห้างขายยาตราเจ็ดดาว
392489,norfloxacin,200 mg,film-coated tablet,,,tablet,NORFEESIS-200,แลชแมน
393204,norfloxacin,200 mg,film-coated tablet,,,tablet,NORFLOXCAN-200,ห้างขายยาตราเจ็ดดาว
379275,ketoconazole,200 mg,tablet,,,tablet,MIZORON,มิลาโน
379439,prednisolone,5 mg,tablet,,,tablet,MODERNPRED,โมเดอร์นแมนู
388962,nevirapine,200 mg,tablet,,,tablet,NEVIMUNE,"CIPLA, INDIA"
389564,niclosamide,500 mg,tablet,,,tablet,NICLOSAMIDE,ลิวินเนอร์ ฟาร์มาซูติคอล
390294,ketoconazole,200 mg,tablet,,,tablet,NINAZOL,ที.โอ. ฟาร์ม่า
281642,prednisolone,5 mg,tablet,,,tablet,CHLORSOLONE,นิวไลฟ์ฟาร์ม่า
282987,cinnarizine,25 mg,"capsule, hard",,,capsule,CINNACAP,นิวเจริญฟาร์มาซูติคอล
287689,cloxacillin,500 mg,"capsule, hard",,,capsule,CLONIXYL-500,แลชแมน
288964,cloxacillin,500 mg,"capsule, hard",,,capsule,CLOXACILLIN,ไบร์วู๊ดฟาร์มาซูติคอล
288986,cloxacillin,500 mg,"capsule, hard",,,capsule,CLOXACILLIN,ห้างขายยาตราเจ็ดดาว
289382,cloxacillin,500 mg,"capsule, hard",,,capsule,CLOXAMED,สหแพทย์เภสัช
289463,cloxacillin,500 mg,"capsule, hard",,,capsule,CLOXANO-BIG,มิลาโน
289923,cloxacillin,500 mg,"capsule, hard",,,capsule,CLOXLIN 500,สหแพทย์เภสัช
290023,cloxacillin,500 mg,"capsule, hard",,,capsule,CLOXPAC 500,อินแพคฟาร์มา
295462,cloxacillin,500 mg,"capsule, hard",,,capsule,CORBIN,สหแพทย์เภสัช
390370,prednisolone,5 mg,tablet,,,tablet,NISONE,วี.เอส. ฟาร์ม่า
375652,metoclopramide hydrochloride,10 mg,tablet,,,tablet,METONO,มิลาโน
376726,metformin hydrochloride,500 mg,film-coated tablet,,,tablet,METSTARMIN,ห้างขายยาตราเจ็ดดาว
377672,pseudoephedrine hydrochloride + triprolidine hydrochloride,60 mg + 2.5 mg,tablet,,,tablet,MILAFED,มิลาโน
391272,sulfamethoxazole + trimethoprim,400 mg + 80 mg,"capsule, hard",,,capsule,NOOTRIM,ฟาร์มา ซัพพลาย
391507,piracetam,800 mg,film-coated tablet,,,tablet,NOOTROPIL,โอลิค
394442,atenolol,100 mg,film-coated tablet,,,tablet,NORTELOL,แอตแลนติค
395642,mebendazole,100 mg,chewable tablet,,,tablet,NOXWORM,พอนด์เคมีคอล
414845,levonorgestrel,750 mcg,tablet,2,tablets,pack,POSTINOR,"GEDEON RICHTER, HUNGARY"
419582,doxazosin,4 mg,tablet,,,tablet,PROSTASIN 4,โปลิฟาร์ม
420485,dextromethorphan hydrobromide,15 mg,coated tablet,,,tablet,PUSIRAN,แอตแลนติค
422597,diiodohydroxyquinoline,100 mg,vaginal tablet,,,tablet,QUINRADON,บี.เอ็ล.ฮั้ว
304479,dextromethorphan hydrobromide,15 mg,coated tablet,,,tablet,DEPAN-SC,ยูนีซัน
307208,dextromethorphan hydrobromide,15 mg,coated tablet,,,tablet,DEXTRO,เคมีภัณฑ์ เมดิคอล
307381,dextromethorphan hydrobromide,15 mg,coated tablet,,,tablet,DEXTROMED (RED),เมดิซีน โปรดักส์
307462,dextromethorphan hydrobromide,15 mg,coated tablet,,,tablet,DEXTROMETHORPHAN,เจริญเภสัชแล็บ
307541,dextromethorphan hydrobromide,15 mg,coated tablet,,,tablet,DEXTROMETHORPHAN,เมดิซีน โปรดักส์
307560,dextromethorphan hydrobromide,15 mg,coated tablet,,,tablet,DEXTROMETHORPHAN,พอนด์เคมีคอล
378534,amiloride hydrochloride + hydrochlorothiazide,5 mg + 50 mg,tablet,,,tablet,MINITIC,ที.แมน. ฟาร์มา
379674,amiloride hydrochloride + hydrochlorothiazide,5 mg + 50 mg,tablet,,,tablet,MODUNE,ห้างขายยาตราเจ็ดดาว
317412,dapsone,50 mg,tablet,,,tablet,DOPSAN-50,พอนด์เคมีคอล
393289,norfloxacin,200 mg,film-coated tablet,,,tablet,NORFLOXIN 200,ที.โอ. เคมีคอลส์ (1979) (กรุงเทพฯ)
393386,norfloxacin,200 mg,film-coated tablet,,,tablet,NORFLOXNO 200,มิลาโน
393449,norfloxacin,200 mg,film-coated tablet,,,tablet,NORFLOXPAC,อินแพคฟาร์มา
394712,nortriptyline,25 mg,film-coated tablet,,,tablet,NORTYLINE 25 F/C,ยูโทเปี้ยน
395544,norfloxacin,200 mg,film-coated tablet,,,tablet,NOXINOR-200,มาซา แลบ
396144,orphenadrine citrate + paracetamol,35 mg + 450 mg,tablet,,,tablet,NURASIC,ที.โอ. เคมีคอลส์ (1979) (กรุงเทพฯ)
396320,loperamide,2 mg,"capsule, hard",,,capsule,NYARRIEA,นิวยอร์ค เคมีเกิ้ล
399652,orphenadrine citrate + paracetamol,35 mg + 450 mg,tablet,,,tablet,ORPHENSIC,เยนเนอร์ราลดรั๊กส์เฮ้าส์
400233,oxytetracycline,250 mg,"capsule, hard",,,capsule,OXYCLINE,เยนเนอร์ราลดรั๊กส์เฮ้าส์
400354,oxytetracycline,250 mg,"capsule, hard",,,capsule,OXYTETRACYCLINE HYDROCHLORIDE,โรงงานเภสัชกรรมเกร๊ทเตอร์ฟาร์ม่า
400396,oxytetracycline,250 mg,"capsule, hard",,,capsule,OXYTETRACYCLINE HYDROCHLORIDE,เสริมมิตรพาณิชย์
397228,ofloxacin,200 mg,film-coated tablet,,,tablet,OFACIN 200,เภสัชกรรมนครพัฒนา
397581,ofloxacin,200 mg,film-coated tablet,,,tablet,OFLOMET,พอนด์เคมีคอล
398297,cefdinir,100 mg,"capsule, hard",,,capsule,OMNICEF,"FUJISAWA TOYAMA, JAPAN"
398865,atenolol,100 mg,film-coated tablet,,,tablet,ORADAY,ไบโอแลป
382819,chlorphenamine maleate + dextromethorphan hydrobromide + terpin hydrate,2 mg + 10 mg + 125 mg,tablet,,,tablet,MUCO-DX,เกร๊ทเตอร์ฟาร์ม่า
384741,praziquantel,600 mg,film-coated tablet,,,tablet,MYCOTRICIDE,เอส.เอ็ม. ฟาร์มาซูติคอล
388199,chlorphenamine maleate + paracetamol + pseudoephedrine hydrochloride,2 mg + 500 mg + 60 mg,film-coated tablet,,,tablet,NEOZEP LX,ยูนิแล็บ ฟาร์มาซูติคอลส์
