tpu_code,active_ingredient,strength,form,amount_numerator,amount_numerator_unit,amount_denominator_unit,name,manufacturer_name
454778,tetracycline,250 mg,"capsule, hard",,,capsule,TEPHOS,ห้างขายยาตราเจ็ดดาว
454853,cefalexin,500 mg,"capsule, hard",,,capsule,TEPLEXIN CAP 500,ที.พี. ดรัก แลบบอราทอรี่ส์ (พระราม 2)
455783,tetracycline,250 mg,film-coated tablet,,,tablet,TETRACYCLINE,ที.พี. ดรัก แลบบอราทอรี่ส์
456089,tetracycline,250 mg,"capsule, hard",,,capsule,TETRACYCLINE HYDROCHLORIDE,ซีโนฟาร์ม
456247,tetracycline,250 mg,"capsule, hard",,,capsule,TETRACYCLINE HYDROCHLORIDE,สุพงษ์เภสัช
456268,tetracycline,250 mg,"capsule, hard",,,capsule,TETRACYCLINE HYDROCHLORIDE,เอ.เอ็น.บี. ลาบอราตอรี่
456321,tetracycline,250 mg,"capsule, hard",,,capsule,TETRACYCLINE HYDROCHLORIDE,เอเชี่ยนยูเนียนแล็บบอราตอรี่ส์
458429,sulfamethoxazole + trimethoprim,400 mg + 80 mg,tablet,,,tablet,THOXAZOLE,ชุมชนเภสัชกรรม
439974,selegiline hydrochloride,5 mg,tablet,,,tablet,SERES,ยูโทเปี้ยน
440107,nicergoline,10 mg,coated tablet,,,tablet,SERMION,"PFIZER, ITALY"
440148,gliclazide,80 mg,tablet,,,tablet,SEROCRON,บางกอกแล็ป แอนด์ คอสเมติค
444457,tizanidine,4 mg,tablet,,,tablet,SIRDALUD,"NOVARTIS PHARMA, GERMANY"
445350,fluoxetine,20 mg,"capsule, hard",,,capsule,SORTAG,แลชแมน
399344,ofloxacin,200 mg,film-coated tablet,,,tablet,ORIVID 200,ฟาร์มาสันต์แล็บบอราตอรี่ส์
400602,propylthiouracil,50 mg,tablet,,,tablet,P T U,ที.โอ. เคมีคอลส์ (1979) (กรุงเทพฯ)
401268,pseudoephedrine hydrochloride + triprolidine hydrochloride,60 mg + 2.5 mg,film-coated tablet,,,tablet,PACXIFED,อินแพคฟาร์มา
406045,codeine + paracetamol,8 mg + 500 mg,tablet,,,tablet,PARCONO,มิลาโน
446137,cefalexin,500 mg,"capsule, hard",,,capsule,SPORICEF 500,เอ็ม.แอนด์.เอ็ช. แมนูแฟคเจอริ่ง
446472,ketoconazole,200 mg,film-coated tablet,,,tablet,SPOROXYL FC,บางกอกแล็ป แอนด์ คอสเมติค
447649,cefalexin,500 mg,"capsule, hard",,,capsule,STARLEX,ห้างขายยาตราเจ็ดดาว
448025,tetracycline,250 mg,"capsule, hard",,,capsule,STARMYCIN,ห้างขายยาตราเจ็ดดาว
449033,dextromethorphan hydrobromide,5 mg,lozenge,,,lozenge,STREPSILS DRY COUGH,บู๊ทส์ แมนูแฟคเจอร์ริ่ง
449891,sulfamethoxazole + trimethoprim,400 mg + 80 mg,tablet,,,tablet,SULFAXYL,บางกอกแล็ป แอนด์ คอสเมติค
601759,cetirizine hydrochloride,5 mg/5 mL,syrup,60,mL,bottle,TIZINE,บี.เอ็ล.ฮั้ว
602017,cetirizine hydrochloride,5 mg/5 mL,syrup,100,mL,bottle,ZYRAL,ซีโนฟาร์ม
605833,ammonium chloride + chlorphenamine maleate + dextromethorphan hydrobromide + phenylpropanolamine,20 mg/5 mL + 1 mg/5 mL + 10 mg/5 mL + 10 mg/5 mL,syrup,60,mL,bottle,BETUSSIN,ชาญกิจเทรดดิ้ง
462679,pentoxifylline,100 mg,film-coated tablet,,,tablet,TRENMED,เลิศสิงห์เภสัชกรรม
462717,pentoxifylline,400 mg,coated tablet,,,tablet,TRENTAL 400,"HANDOK PHARMACEUTICALS, KOREA"
465735,paracetamol,500 mg,tablet,,,tablet,TUMPARA,ฮีโร่มัยซิน ฟาร์ม่า
466030,paracetamol,500 mg,tablet,,,tablet,TYLENOL 500,โอลิค
466356,allopurinol,100 mg,tablet,,,tablet,U-A 100,แสงไทยกำปะนี
445036,norfloxacin,400 mg,film-coated tablet,,,tablet,SOLEXIN 400,วี.เอส. ฟาร์ม่า
445473,orphenadrine citrate + paracetamol,35 mg + 500 mg,tablet,,,tablet,SPARA,มาซา แลบ
445851,theophylline,125 mg,tablet,,,tablet,S-PHYLLINE,เอส.เอส.พี. ลาบอราตอรี่
594462,bromhexine hydrochloride + brompheniramine maleate + guaifenesin + phenylephrine hydrochloride,4 mg/5 mL + 2 mg/5 mL + 100 mg/5 mL + 5 mg/5 mL,syrup,60,mL,bottle,BROMMED,เลิศสิงห์เภสัชกรรม
387656,cefalexin,250 mg,"capsule, hard",,,capsule,NEOLEXIN 250,ห้างขายยาตราเจ็ดดาว
393761,orphenadrine citrate + paracetamol,35 mg + 450 mg,tablet,,,tablet,NORGETEX,สหการโอสถ
394141,orphenadrine citrate + paracetamol,35 mg + 450 mg,tablet,,,tablet,NORPA,เบสซี่แอรอน
394322,orphenadrine citrate + paracetamol,35 mg + 450 mg,tablet,,,tablet,NORSICA,สุพงษ์เภสัช
436636,salbutamol,2 mg,tablet,,,tablet,SALMOL-2,ไบโอแลป
436984,salbutamol,2 mg,tablet,,,tablet,SALVENT 2,ชุมชนเภสัชกรรม
594427,brompheniramine maleate + phenylephrine hydrochloride,4 mg/5 mL + 5 mg/5 mL,syrup,60,mL,bottle,BROMITAPP,ห้างยาไทย
594560,brompheniramine maleate + phenylephrine hydrochloride,4 mg/5 mL + 5 mg/5 mL,syrup,60,mL,bottle,CLINICOLD,บางกอกแล็ป แอนด์ คอสเมติค
381041,amoxicillin,500 mg,"capsule, hard",,,capsule,MOXAPIN 500,สหแพทย์เภสัช
384955,simeticone,80 mg,chewable tablet,,,tablet,MYLOM-80,โอลิค
385546,orphenadrine citrate + paracetamol,35 mg + 500 mg,film-coated tablet,,,tablet,MYOTAME,ซีฟาม
394461,atenolol,50 mg,film-coated tablet,,,tablet,NORTELOL,แอตแลนติค
396280,piracetam,400 mg,"capsule, hard",,,capsule,NUZEPIL 400,ห้างขายยาตราเจ็ดดาว
380064,perphenazine,16 mg,film-coated tablet,,,tablet,MONAZINE-16,โมเดอร์นแมนู
380663,furosemide,40 mg,tablet,,,tablet,MOSIX,อินแพคฟาร์มา
381209,amoxicillin,500 mg,"capsule, hard",,,capsule,MOXCILLIN,สหแพทย์เภสัช
381382,amoxicillin + clavulanic acid,875 mg + 125 mg,film-coated tablet,,,tablet,MOXICLAV 1 G,"MEDOCHEMIE, CYPRUS"
446845,fluconazole,200 mg,"capsule, hard",,,capsule,STALENE 200,ยูนีซัน
448143,cetirizine hydrochloride,10 mg,film-coated tablet,,,tablet,STARTEC,ห้างขายยาตราเจ็ดดาว
366887,chlorphenamine maleate + paracetamol,1 mg + 300 mg,tablet,,,tablet,MANOGEN,แหลมทองการแพทย์
367931,loperamide,2 mg,tablet,,,tablet,MASADIUM,พอนด์เคมีคอล
459178,diphenhydramine hydrochloride + paracetamol + pseudoephedrine hydrochloride,25 mg + 500 mg + 30 mg,tablet,,,tablet,TIFFY TN,ไทยนครพัฒนา
460347,metoclopramide hydrochloride,10 mg,tablet,,,tablet,TOMED,เบสซี่แอรอน
464337,pseudoephedrine hydrochloride + triprolidine hydrochloride,60 mg + 2.5 mg,tablet,,,tablet,TRIPOLINE,โอสถอินเตอร์ แลบบอราทอรีส์
368050,mianserin,10 mg,film-coated tablet,,,tablet,MASARIN-10,มาซา แลบ
369462,mecobalamin,500 mcg,tablet,,,tablet,MECOBALAMIN-DAITO,"DAITO, JAPAN"
370796,hydrochlorothiazide,50 mg,tablet,,,tablet,MED-HYAZIDE,เวชบริการ
460368,clindamycin,300 mg,"capsule, hard",,,capsule,TOMEI CLINDAI CAP,เวสโก ฟาร์มาซูติคอล
444016,nortriptyline,25 mg,tablet,,,tablet,SINORTRIP,ซีโนฟาร์ม
445494,hyoscine butylbromide + paracetamol,10 mg + 500 mg,tablet,,,tablet,SPASCOPAN 510,บางกอกแล็ป แอนด์ คอสเมติค
453413,loperamide,2 mg,"capsule, hard",,,capsule,TEDIUM,ที.แมน. ฟาร์มา
363435,lorazepam,1 mg,tablet,,,tablet,LORAZENE,เบอร์ลินฟาร์มาซูติคอลอินดัสตรี้
373331,metronidazole,200 mg,film-coated tablet,,,tablet,MEPAGYL 200,ไทยนครพัฒนา
380040,loperamide,2 mg,"capsule, hard",,,capsule,MONAMIDE,ไทย พี.ดี. เคมีคอล
385465,orphenadrine citrate + paracetamol,35 mg + 450 mg,tablet,,,tablet,MYOSIC,เอ็ม.แอนด์.เอ็ช. แมนูแฟคเจอริ่ง
425961,zidovudine,250 mg,"capsule, hard",,,capsule,RETROVIR,"GLAXO WELLCOME OPERATIONS, U.K."
426255,orphenadrine citrate + paracetamol,35 mg + 450 mg,tablet,,,tablet,REXODRIN,อาร์.เอ็กซ์. แมนูแฟคเจอริ่ง
436379,salbutamol,2 mg,tablet,,,tablet,SALBUTAMOL,แอคดอน
436419,salbutamol,2 mg,tablet,,,tablet,SALBUTAMOL SULPHATE,แมคโครฟาร์
436593,salbutamol,2 mg,tablet,,,tablet,SALMODON,แอคดอน
464699,amitriptyline hydrochloride,25 mg,coated tablet,,,tablet,TRIPTYLINE,ยูโทเปี้ยน
360975,clotrimazole,100 mg,vaginal tablet,,,tablet,LOCASSEN VAGINAL,เรมี่ฟาร์ม
362815,lorazepam,500 mcg,tablet,,,tablet,LORA,แอตแลนติค
368013,chloroquine phosphate,250 mg,tablet,,,tablet,MASAQUIN,มาซา แลบ
372361,metformin hydrochloride,500 mg,film-coated tablet,,,tablet,ME-F,ไทยนครพัฒนา
372839,domperidone,10 mg,tablet,,,tablet,MELIUM,บี.เอ็ล.ฮั้ว
372991,pyritinol,100 mg,coated tablet,,,tablet,MEMAX,ยูโทเปี้ยน
373163,dimenhydrinate,50 mg,tablet,,,tablet,MENATE,วี.แอนด์.พี ลาบอราตอรี่
374343,metformin hydrochloride,500 mg,film-coated tablet,,,tablet,METFOR-500,มิลลิเมด
374740,metformin hydrochloride,500 mg,film-coated tablet,,,tablet,METFORMIN HYDROCHLORIDE,นิวไลฟ์ฟาร์ม่า
374786,metformin hydrochloride,500 mg,film-coated tablet,,,tablet,METFORMIN PX,แอล.เอฟ.ดี. แมนูแฟคเจอริ่ง
377459,amiloride hydrochloride + hydrochlorothiazide,5 mg + 50 mg,tablet,,,tablet,MIDURET,พี.พี. แลบอราตอรี่ส์
377519,metformin hydrochloride,500 mg,film-coated tablet,,,tablet,MIFORMIN,เกร๊ทเตอร์ฟาร์ม่า
379397,domperidone,10 mg,tablet,,,tablet,MOCYDONE,ฟาร์มาสันต์แล็บบอราตอรี่ส์
435692,aspirin,300 mg,tablet,,,tablet,S.P.TAB,เอส.เอส.พี. ลาบอราตอรี่
598602,cefaclor,250 mg/5 mL,powder for syrup,60,mL,bottle,CEFCLORHIM,ห้างขายยาตราเจ็ดดาว
599289,cefaclor,250 mg/5 mL,powder for syrup,60,mL,bottle,TEFACLOR,ที.โอ. ฟาร์ม่า
603184,ammonium chloride + chlorphenamine maleate,125 mg/5 mL + 2 mg/5 mL,syrup,60,mL,bottle,CEPHENDRYL,นิวไลฟ์ฟาร์ม่า
450411,sulfamethoxazole + trimethoprim,400 mg + 80 mg,tablet,,,tablet,SULPRIM,สหแพทย์เภสัช
450739,alprazolam,500 mcg,tablet,,,tablet,SUNAX,สุพงษ์เภสัช
461664,tramadol hydrochloride,50 mg,"prolonged-release capsule, hard",,,capsule,TRADONAL SR 50,"TEMMLER PHARMA GMBH, GERMANY"
603420,ammonium chloride + chlorphenamine maleate,125 mg/5 mL + 2 mg/5 mL,syrup,60,mL,bottle,COMBIC,ไบร์วู๊ดฟาร์มาซูติคอล
436125,pilocarpine,5 mg,film-coated tablet,,,tablet,SALAGEN,"PATHEON, CANADA"
439409,sulfamethoxazole + trimethoprim,800 mg + 160 mg,tablet,,,tablet,SEP-FORTE,มาซา แลบ
598747,cefaclor,125 mg/5 mL,powder for syrup,60,mL,bottle,CEFCLORZEN,ห้างขายยาตราเจ็ดดาว
599006,cefaclor,250 mg/5 mL,powder for oral suspension,60,mL,bottle,CLORZEF,บางกอกแล็ป แอนด์ คอสเมติค
434471,roxithromycin,300 mg,film-coated tablet,,,tablet,ROXXIMSTAR-300,ห้างขายยาตราเจ็ดดาว
463537,oxcarbazepine,150 mg,film-coated tablet,,,tablet,TRILEPTAL,"NOVARTIS PHARMA, SWITZERLAND"
465099,trimetazidine dihydrochloride,20 mg,film-coated tablet,,,tablet,TRIZIDINE,ฟาร์มาสันต์แล็บบอราตอรี่ส์
466292,zidovudine,100 mg,"capsule, hard",,,capsule,T-ZA,สยามเภสัช
372645,amoxicillin,250 mg,"capsule, hard",,,capsule,MEIXIL,เอ็ม.แอนด์.เอ็ช. แมนูแฟคเจอริ่ง
374218,metoprolol tartrate,100 mg,tablet,,,tablet,METCARD,ยูโทเปี้ยน
375177,methocarbamol,500 mg,tablet,,,tablet,METHOCARBAMOL,ไบร์วู๊ดฟาร์มาซูติคอล
375371,methocarbamol,500 mg,tablet,,,tablet,METHOSAL,สหแพทย์เภสัช
375610,metoprolol tartrate,100 mg,tablet,,,tablet,METOLOC,เลิศสิงห์เภสัชกรรม
376742,metformin hydrochloride,850 mg,tablet,,,tablet,METSTARMIN 850,ห้างขายยาตราเจ็ดดาว
377376,minoxidil,10 mg,tablet,,,tablet,MIDIL,โปลิฟาร์ม
377751,amoxicillin,250 mg,"capsule, hard",,,capsule,MILAMOX,มิลาโน
378114,metoprolol tartrate,100 mg,tablet,,,tablet,MINAX 100,"ALPHAPHARM, AUSTRALIA"
381820,amoxicillin,500 mg,tablet,,,tablet,MOXITAB 500,ยูนีซัน
451971,thyroid extract,60 mg,coated tablet,,,tablet,T.R. SUGAR,ที.แมน. ฟาร์มา
452250,tramadol hydrochloride,50 mg,"capsule, hard",,,capsule,TADOL,ยูโทเปี้ยน
455269,atenolol,50 mg,film-coated tablet,,,tablet,TETALIN 50,ฟาร์มาสันต์แล็บบอราตอรี่ส์
456707,mebendazole,100 mg,tablet,,,tablet,THELMICIDE,วี.เอส. ฟาร์ม่า
458280,chloramphenicol,250 mg,film-coated tablet,,,tablet,THIOPHOENYL,พอนด์เคมีคอล
451097,bromocriptine,2.5 mg,tablet,,,tablet,SUPLAC,ไบโอแลป
451531,amoxicillin,500 mg,"capsule, hard",,,capsule,T.D. MOX 500,โอสถอินเตอร์ แลบบอราทอรีส์
453030,tramadol hydrochloride,50 mg,"capsule, hard",,,capsule,TASIDOL,สหการโอสถ
454470,atenolol,50 mg,film-coated tablet,,,tablet,TENORMIN,"ASTRAZENECA, U.K."
458486,carbocisteine,375 mg,tablet,,,tablet,THROATSIL-CBS,มิลลิเมด
459355,tinidazole,500 mg,film-coated tablet,,,tablet,TINIGYL,นิวไลฟ์ฟาร์ม่า
380721,domperidone,10 mg,tablet,,,tablet,MOTIDOM,ที.โอ. เคมีคอลส์ (1979) (กรุงเทพฯ)
464290,pseudoephedrine hydrochloride + triprolidine hydrochloride,60 mg + 2.5 mg,tablet,,,tablet,TRIPOFED,โอสถอินเตอร์ แลบบอราทอรีส์
465630,ethambutol hydrochloride,400 mg,film-coated tablet,,,tablet,TUBERTAN 400,วี.เอส. ฟาร์ม่า
434854,roxithromycin,300 mg,film-coated tablet,,,tablet,RULID,"P.T. AVENTIS PHARMA, INDONESIA"
435001,roxithromycin,150 mg,film-coated tablet,,,tablet,RUSIC,สหการโอสถ
435029,roxithromycin,150 mg,film-coated tablet,,,tablet,RUTHISON,ยูนีซัน
435979,paracetamol,650 mg,tablet,,,tablet,SAEBEGIN,ชินต้าเทรดดิ้ง
376372,metronidazole,200 mg,tablet,,,tablet,METRONIDAZOLE,แสงไทยกำปะนี
376648,metronidazole,200 mg,tablet,,,tablet,METRONIL-200,สหแพทย์เภสัช
378216,prazosin,2 mg,tablet,,,tablet,MINIPRESS,"PFIZER, AUSTRALIA"
384476,ketoconazole,200 mg,tablet,,,tablet,MYCO-KENAZOL,เอส.เอ็ม. ฟาร์มาซูติคอล
384725,nystatin,100000 iu,vaginal tablet,,,tablet,MYCOTIN VAGINAL,เกร๊ทเตอร์ฟาร์ม่า
357900,prednisolone,5 mg,tablet,,,tablet,LEESOLONE,ไทย พี.ดี. เคมีคอล
361116,indapamide,2.5 mg,coated tablet,,,tablet,LODAMID,ที.โอ. ฟาร์ม่า
364742,serratiopeptidase,5 mg,film-coated tablet,,,tablet,LYZEN,เคมีภัณฑ์ เมดิคอล
447095,carbidopa + entacapone + levodopa,50 mg + 200 mg + 200 mg,film-coated tablet,,,tablet,STALEVO,"ORION CORPORATION, FINLAND"
447445,amoxicillin + clavulanic acid,250 mg + 125 mg,film-coated tablet,,,tablet,STARCLAV 375,ห้างขายยาตราเจ็ดดาว
447608,orphenadrine citrate + paracetamol,35 mg + 500 mg,tablet,,,tablet,STARGESIC,อินแพคฟาร์มา
447829,paracetamol,500 mg,tablet,,,tablet,STARMOL PINK,ห้างขายยาตราเจ็ดดาว
452952,ofloxacin,100 mg,film-coated tablet,,,tablet,TARIVID,เกร๊ทเตอร์ฟาร์ม่า
605965,ammonium chloride + chlorphenamine maleate + dextromethorphan hydrobromide + phenylpropanolamine,20 mg/5 mL + 1 mg/5 mL + 10 mg/5 mL + 10 mg/5 mL,syrup,60,mL,bottle,COSOTAN,เคมีภัณฑ์ เมดิคอล
470089,agomelatine,25 mg,film-coated tablet,,,tablet,VALDOXAN,"SERVIER INDUSTRIES, IRELAND"
470626,metoclopramide hydrochloride,10 mg,tablet,,,tablet,VASIL,ฟาร์มาสันต์แล็บบอราตอรี่ส์
465454,pseudoephedrine hydrochloride + triprolidine hydrochloride,60 mg + 2.5 mg,tablet,,,tablet,TROSIFED,แลชแมน
466919,ciprofloxacin,250 mg,film-coated tablet,,,tablet,ULTRAFLOX-250,"BAL PHARMA, INDIA"
468286,clotrimazole,100 mg,vaginal tablet,,,tablet,URANAP-M VAGINAL,เคนยากุ
468361,amiloride hydrochloride + hydrochlorothiazide,5 mg + 50 mg,tablet,,,tablet,URENETIC,โปลิฟาร์ม
472339,isotretinoin,10 mg,"capsule, soft",,,capsule,VESTINON 10,"HARBIN CENTER PHARMACEUTICAL, CHINA"
594967,brompheniramine maleate + phenylephrine hydrochloride,4 mg/5 mL + 5 mg/5 mL,"oral drops, solution",60,mL,bottle,DIMETAPP DROPS-COLOUR FREE,"INTERPHIL LABORATORIES, PHILIPPINES"
600315,cefalexin,125 mg/5 mL,powder for syrup,60,mL,bottle,CELEX,มิลลิเมด
600577,cefalexin,125 mg/5 mL,powder for syrup,60,mL,bottle,COLAXIN-G,เลิศสิงห์เภสัชกรรม
462857,pseudoephedrine hydrochloride + triprolidine hydrochloride,60 mg + 2.5 mg,film-coated tablet,,,tablet,TRIACIN,ห้างขายยาน่ำก๊ก
463603,oxcarbazepine,300 mg,film-coated tablet,,,tablet,TRILEPTAL,"NOVARTIS PHARMA, SWITZERLAND"
369208,mebendazole,100 mg,chewable tablet,,,tablet,MEBENDAZOLE,บางกอกแล็ป แอนด์ คอสเมติค
370173,bromhexine hydrochloride,8 mg,tablet,,,tablet,MED-BROMXINE,เวชบริการ
371600,gliclazide,80 mg,tablet,,,tablet,MEDOCLAZIDE,"MEDOCHEMIE, CYPRUS"
371848,doxycycline,100 mg,"capsule, hard",,,capsule,MEDOXIN,มิลาโน
373775,chlorphenamine maleate + paracetamol + phenylephrine hydrochloride,4 mg + 500 mg + 10 mg,tablet,,,tablet,MERCID-PLUS,มาซา แลบ
375955,sulfamethoxazole + trimethoprim,400 mg + 80 mg,tablet,,,tablet,METRIM,สยามเภสัช
380824,cisapride,5 mg,tablet,,,tablet,MOTRIDE,ที.โอ. เคมีคอลส์ (1979) (กรุงเทพฯ)
380980,sulfamethoxazole + trimethoprim,400 mg + 80 mg,tablet,,,tablet,MOXACO,แลชแมน
381060,sulfamethoxazole + trimethoprim,400 mg + 80 mg,tablet,,,tablet,MOXATRIM,โยคีมาร์เก็ตติ้ง
380525,minoxidil,10 mg,tablet,,,tablet,MOSADIL-10,เคมีภัณฑ์ เมดิคอล
612240,ammonium chloride + diphenhydramine hydrochloride + sodium citrate,125 mg/5 mL + 12.5 mg/5 mL + 50 mg/5 mL,syrup,60,mL,bottle,BENADRYL,โอลิค
1012253,ammonium chloride + diphenhydramine hydrochloride + sodium citrate,125 mg/5 mL + 12.5 mg/5 mL + 50 mg/5 mL,syrup,120,mL,bottle,BENADRYL,โอลิค
473820,amoxicillin,500 mg,film-coated tablet,,,tablet,VIMOXILLIN 500,ห้างขายยาตราเจ็ดดาว
473849,amoxicillin,875 mg,film-coated tablet,,,tablet,VIMOXILLIN 875,ห้างขายยาตราเจ็ดดาว
474446,lamivudine,150 mg,film-coated tablet,,,tablet,VIROLAM,"RANBAXY LABORATORIES, INDIA"
600888,cefalexin,250 mg/5 mL,powder for syrup,60,mL,bottle,LEXPORIN,นิด้า ฟาร์มา
366553,metronidazole,200 mg,tablet,,,tablet,MANODAZOLE,แหลมทองการแพทย์
367281,niclosamide,500 mg,tablet,,,tablet,MANOVERM,แหลมทองการแพทย์
599243,cefaclor,250 mg/5 mL,powder for oral suspension,60,mL,bottle,SIFACLOR,สยามเภสัช
599871,cefuroxime,250 mg/5 mL,powder for oral suspension,50,mL,bottle,FUROZEF,บางกอกแล็ป แอนด์ คอสเมติค
600740,cefalexin,125 mg/5 mL,powder for syrup,60,mL,bottle,FASLEX,ห้างขายยาตราเจ็ดดาว
436615,salbutamol,2 mg,tablet,,,tablet,SALMOL,แอตแลนติค
436765,mesalazine,250 mg,suppository,,,suppository,SALOFALK 250,"DR. FALK PHARMA, GERMANY"
437315,benzalkonium chloride + diiodohydroxyquinoline + nystatin,7 mg + 100 mg + 100000 iu,vaginal tablet,,,tablet,SANASCO-2002,ไทย พี.ดี. เคมีคอล
438281,loperamide,2 mg,"capsule, hard",,,capsule,SBOB,ไทยนครพัฒนา
600786,cefalexin,125 mg/5 mL,powder for syrup,60,mL,bottle,INFLEX,บางกอกแล็ป แอนด์ คอสเมติค
601049,cefalexin,125 mg/5 mL,powder for syrup,60,mL,bottle,SPORIDIN,"RANBAXY LABORATORIES, INDIA"
601201,cefalexin,125 mg/5 mL,powder for syrup,60,mL,bottle,VATACEPH,ห้างขายยาตราเจ็ดดาว
440452,paroxetine,12.5 mg,prolonged-release tablet,,,tablet,SEROXAT CR,"SMITHKLINE BEECHAM, PUERTO RICO"
442231,pramipexole + pramipexole dihydrochloride monohydrate,1 mg,tablet,,,tablet,SIFROL 1.0,"BOEHRINGER INGELHEIM PHARMA, GERMANY"
458440,sulfamethoxazole + trimethoprim,800 mg + 160 mg,tablet,,,tablet,THOXAZOLE FORTE,ชุมชนเภสัชกรรม
459863,caffeine + ergotamine tartrate,100 mg + 1 mg,tablet,,,tablet,TOFAGO,ที.โอ. ฟาร์ม่า
461400,aspirin,300 mg,tablet,,,tablet,TRABEE,มาซา แลบ
463366,trifluoperazine,10 mg,coated tablet,,,tablet,TRIFLUMED,ยูโทเปี้ยน
463776,sulfamethoxazole + trimethoprim,800 mg + 160 mg,tablet,,,tablet,TRIMEXAZOLE FORTE,ฟาร์มาสันต์แล็บบอราตอรี่ส์
612700,ammonium chloride + diphenhydramine hydrochloride + sodium citrate,125 mg/5 mL + 12.5 mg/5 mL + 50 mg/5 mL,syrup,60,mL,bottle,BRONSADRYL,โอสถอินเตอร์ แลบบอราทอรีส์
613312,ammonium chloride + diphenhydramine hydrochloride + sodium citrate,125 mg/5 mL + 12.5 mg/5 mL + 50 mg/5 mL,syrup,60,mL,bottle,HINADRINE,แลชแมน
613377,ammonium chloride + diphenhydramine hydrochloride,150 mg/5 mL + 12.5 mg/5 mL,syrup,60,mL,bottle,INADRIL,อินแพคฟาร์มา
390499,chlorphenamine maleate + paracetamol + phenylephrine hydrochloride,2 mg + 250 mg + 5 mg,"capsule, hard",,,capsule,NITROCIDIN,พัฒนาการเภสัช
390890,norfloxacin,200 mg,tablet,,,tablet,NOFOXIN 200,ห้างขายยาน่ำก๊ก
391199,piracetam,400 mg,film-coated tablet,,,tablet,NOOCETAM 400,ฟาร์มาสันต์แล็บบอราตอรี่ส์
606752,chlorphenamine maleate + dextromethorphan hydrobromide + guaifenesin + pseudoephedrine hydrochloride,1 mg/5 mL + 10 mg/5 mL + 50 mg/5 mL + 30 mg/5 mL,syrup,60,mL,bottle,T.M. COUGH,ที.แมน. ฟาร์มา
366498,cyproheptadine,4 mg,tablet,,,tablet,MANOCYPRO,แหลมทองการแพทย์
367366,albendazole,200 mg,tablet,,,tablet,MANOZIDE,แหลมทองการแพทย์
368793,chlorphenamine maleate + paracetamol,2 mg + 500 mg,tablet,,,tablet,MCXY,มิลลิเมด
369709,paracetamol,500 mg,tablet,,,tablet,MEDAMOL,เวชบริการ
369967,albendazole,200 mg,tablet,,,tablet,MEDAZIDE,ฟาร์มาสันต์แล็บบอราตอรี่ส์
372548,cloxacillin,250 mg,"capsule, hard",,,capsule,MEICLOX,โอลิค
373618,orphenadrine citrate + paracetamol,35 mg + 500 mg,tablet,,,tablet,MERA,มาซา แลบ
373639,orphenadrine citrate + paracetamol,35 mg + 500 mg,tablet,,,tablet,MERA,อินแพคฟาร์มา
378053,prazosin,1 mg,tablet,,,tablet,MIMA,นิวไลฟ์ฟาร์ม่า
378198,prazosin,1 mg,tablet,,,tablet,MINIPRESS,"PFIZER, AUSTRALIA"
405785,paracetamol,80 mg,tablet,,,tablet,PARASTAR,ห้างขายยาตราเจ็ดดาว
446809,fluconazole,100 mg,"capsule, hard",,,capsule,STALENE 100,ยูนีซัน
452798,hydroxyzine hydrochloride,10 mg,film-coated tablet,,,tablet,TARAXIN,ที.โอ. เคมีคอลส์ (1979) (กรุงเทพฯ)
452877,loratadine,10 mg,film-coated tablet,,,tablet,TARIDINE,วี.เอส. ฟาร์ม่า
454347,atenolol + chlortalidone,50 mg + 12.5 mg,film-coated tablet,,,tablet,TENORET 50,"ASTRAZENECA, U.K."
444211,chlorphenamine maleate + paracetamol,2 mg + 325 mg,tablet,,,tablet,SINUZIN-D,ไบโอแลป
448526,finasteride,5 mg,film-coated tablet,,,tablet,STERCIA-5,เมก้า ไลฟ์ไซแอ็นซ์
464550,amitriptyline hydrochloride,25 mg,film-coated tablet,,,tablet,TRIPTA,แอตแลนติค
465579,amitriptyline hydrochloride,25 mg,film-coated tablet,,,tablet,TRYPTANOL,เอ็ม.แอนด์.เอ็ช. แมนูแฟคเจอริ่ง
367268,sulfamethoxazole + trimethoprim,800 mg + 160 mg,tablet,,,tablet,MANOTRIM FORTE,แหลมทองการแพทย์
602142,cetirizine hydrochloride,10 mg/1 mL,"oral drops, solution",75,mL,bottle,ZYRTEC DROPS,"U.C.B. PHARMA, BELGIUM"
398820,lorazepam,1 mg,tablet,,,tablet,ORA-1,มาซา แลบ
401247,hyoscine butylbromide + paracetamol,10 mg + 500 mg,tablet,,,tablet,PACOPAN,ฟาร์มาสันต์แล็บบอราตอรี่ส์
402099,orphenadrine citrate + paracetamol,35 mg + 450 mg,tablet,,,tablet,PANGESIC,ที.แมน. ฟาร์มา
405595,orphenadrine citrate + paracetamol,35 mg + 450 mg,tablet,,,tablet,PARANIC,ไทย พี.ดี. เคมีคอล
454637,haloperidol,2 mg,tablet,,,tablet,TENSIDOL,เคนยากุ
455224,testosterone undecanoate,40 mg,"capsule, hard",,,capsule,TESTOS,ค็อกซ์
459291,doxazosin,2 mg,tablet,,,tablet,TINFOX,ยูนีซัน
461136,orphenadrine citrate + paracetamol,35 mg + 450 mg,tablet,,,tablet,TORRENT,ไทยนครพัฒนา
465611,aspirin,325 mg,tablet,,,tablet,TUAY THONG BUN THOW PUAD,ถ้วยทองโอสถ
