tpu_code,active_ingredient,strength,form,amount_numerator,amount_numerator_unit,amount_denominator_unit,name,manufacturer_name
749679,clopidogrel,75 mg,film-coated tablet,,,tablet,CLOVIX,"SANDOZ, INDIA"
1030394,camphorated opium tincture + liquorice,12 mL/100 mL + 12 mL/100 mL,oral suspension,240,mL,bottle,TUSSIS,โรงพยาบาลพหลพลพยุหเสนา
576581,propofol,500 mg/50 mL,emulsion for injection/infusion,50,mL,vial,PROPOFOL-LIPURO,"B. BRAUN MELSUNGEN, GERMANY"
1043903,palonosetron,250 mcg/5 mL,solution for injection,5,mL,vial,ALOXI,"OSO BIOPHARMACEUTICALS MANUFACTURING, U.S.A."
1101969,pemetrexed,500 mg,powder for concentrate for solution for infusion,,,vial,PEXITAZ 500,"SUN PHARMACEUTICAL INDUSTRIES, INDIA"
837979,ferrous sulfate + thiamine,100 mg/5 mL + 1.5 mg/5 mL,syrup,60,mL,bottle,FERRO-BC,เภสัชกรรม เค.บี.
925232,salicylic acid,5 g/100 g,ointment,30,g,jar,SALICYLIC ACID 5% OINTMENT,สถาบันโรคผิวหนัง
925250,salicylic acid,5 g/100 g,ointment,150,g,jar,SALICYLIC ACID 5% OINTMENT,สถาบันโรคผิวหนัง
925213,salicylic acid,5 g/100 g,ointment,15,g,jar,SALICYLIC ACID 5% OINTMENT,สถาบันโรคผิวหนัง
925278,salicylic acid,5 g/100 g,ointment,500,g,jar,SALICYLIC ACID 5% OINTMENT,สถาบันโรคผิวหนัง
742754,fexofenadine hydrochloride,60 mg,film-coated tablet,,,tablet,FENAFEX,เภสัชกรรมศรีประสิทธิ์
746923,sulfaguanidine,500 mg,tablet,,,tablet,SULPHAGUANIDINE PATAR LAB,พาตาร์แลบ
748277,chlorphenamine maleate + paracetamol + phenylephrine hydrochloride,2 mg + 300 mg + 5 mg,"capsule, hard",,,capsule,FECOL,แอดวานซ์ ฟาร์มาซูติคอล แมนูเฟคเจอริ่ง
748979,amylocaine hydrochloride + bacitracin + neomycin,500 mcg + 100 iu + 2.5 mg,lozenge,,,lozenge,BACAL,แอดวานซ์ ฟาร์มาซูติคอล แมนูเฟคเจอริ่ง
1040131,sulfasalazine,500 mg,gastro-resistant tablet,,,tablet,SALAZOPYRIN,"RECIPHARM UPPSALA, SWEDEN"
1041260,amoxicillin + clavulanic acid,500 mg + 125 mg,film-coated tablet,,,tablet,RANCLAV,"SUN PHARMACEUTICAL INDUSTRIES, INDIA"
1049994,ascorbic acid,500 mg,tablet,,,tablet,ASCORBIC ACID,ชินต้าเทรดดิ้ง
1043612,piroxicam,500 mg/100 g,gel,25,g,tube,PIROCAM,แอตแลนติค
1050837,amlodipine,10 mg,tablet,,,tablet,LODIPINE 10,ฟาร์มาสันต์แล็บบอราตอรี่ส์
1117651,donepezil hydrochloride,10 mg,orodispersible tablet,,,tablet,DORACEPT,องค์การเภสัชกรรม
862086,finasteride,1 mg,film-coated tablet,,,tablet,GPO-FINAX,องค์การเภสัชกรรม
1102469,sildenafil,20 mg,film-coated tablet,,,tablet,SILDENAFIL GPO,องค์การเภสัชกรรม
1111235,rivaroxaban,2.5 mg,film-coated tablet,,,tablet,XARELTO,"BAYER, GERMANY"
850000,white petrolatum,,ointment,50,g,jar,MEDMAKER PETROLEUM JELLY,2 เอ็ม (เมด-เมเกอร์)
852887,chlorphenamine maleate,2 mg/5 mL,syrup,60,mL,bottle,SEA CHLOR,ซีฟาม
1111858,ixazomib,3 mg,"capsule, hard",,,capsule,NINLARO,"HAUPT PHARMA AMAREG, GERMANY"
1118138,levetiracetam,500 mg,film-coated tablet,,,tablet,LEVETIRACETAM SANDOZ,"LEK PHARMACEUTICALS, SLOVENIA"
776583,tofisopam,50 mg,tablet,,,tablet,GRANDAXIN,"EGIS PHARMACEUTICALS, HUNGARY"
783471,tricalcium citrate,1188 mg,tablet,,,tablet,CALSORP,ห้างยาไทย
1040545,paracetamol + tramadol hydrochloride,325 mg + 37.5 mg,film-coated tablet,,,tablet,UTRAPHEN F.C.,"STANDARD CHEM & PHARM, TAIWAN"
1043510,deferiprone,100 mg/1 mL,oral solution,100,mL,bottle,GPO-L-ONE,องค์การเภสัชกรรม
1100221,calcium carbonate + magnesium hydroxide,625 mg + 300 mg,tablet,,,tablet,CAL-MAG,ฟาร์มา ซัพพลาย
1053771,gabapentin,300 mg,"capsule, hard",,,capsule,GABAREX,อาร์เอ็กซ์ แมนูแฟคเจอริ่ง
1037430,sodium chloride,20 g/100 mL,solution for injection/infusion,400,mL,bottle,NACL,โรงพยาบาลมหาราชนครราชสีมา
1038156,amoxicillin + clavulanic acid,500 mg + 125 mg,film-coated tablet,,,tablet,COKLAV 625,ชุมชนเภสัชกรรม
842107,epinephrine + lidocaine hydrochloride,500 mcg/100 mL + 1 g/100 mL,solution for injection,20,mL,vial,"XYLOCAINE 1% WITH ADRENALINE 1:200,000","RECIPHARM MONTS, FRANCE"
796029,docetaxel,10 mg/0.5 mL,concentrate for solution for infusion,0.5,mL,vial,DAXOTEL,"FRESENIUS KABI ONCOLOGY, INDIA"
997536,dextrose + sodium chloride,10 g/100 mL + 900 mg/100 mL,solution for infusion,200,mL,bottle,D-10-S,โรงพยาบาลราชบุรี
997543,dextrose + sodium chloride,10 g/100 mL + 900 mg/100 mL,solution for infusion,500,mL,bottle,D-10-S,โรงพยาบาลราชบุรี
997558,dextrose + sodium chloride,10 g/100 mL + 900 mg/100 mL,solution for infusion,1,L,bottle,D-10-S,โรงพยาบาลราชบุรี
835475,epoetin alfa,1000 iu/0.5 mL,solution for injection,0.5,mL,prefilled syr,RECOMBINANT HUMAN ERYTHROPOIETIN ALFA,"INTAS BIOPHARMACEUTICALS, INDIA"
841039,tramadol hydrochloride,100 mg/1 mL,"oral drops, solution",100,mL,bottle,TRAMADOL STADA DROPS,"STADA PHARM, GERMANY"
841018,tramadol hydrochloride,100 mg/1 mL,"oral drops, solution",50,mL,bottle,TRAMADOL STADA DROPS,"STADA PHARM, GERMANY"
911214,ascorbic acid,500 mg,chewable tablet,,,tablet,VITAMIN C,แอตแลนติค
930185,minerals + multivitamins,,film-coated tablet,,,tablet,OBIMIN-AZ PLUS,ยูนิแล็บ ฟาร์มาซูติคอลส์
933352,urofollitropin,75 iu/1 mL,powder for solution for injection,1,mL,vial,BRAVELLE,"FERRING, GERMANY"
784446,erythromycin,200 mg/5 mL,powder for oral suspension,60,mL,bottle,ERIMYCIN,สยามเภสัช
788611,phenoxymethylpenicillin,250 mg,tablet,,,tablet,PENICILLIN V POTASSIUM,ที.พี. ดรัก แลบบอราทอรี่ส์
927929,clioquinol + triamcinolone acetonide,3 g/100 g + 20 mg/100 g,cream,15,g,jar,VIOFORM IN TA CREAM,สถาบันโรคผิวหนัง
935576,urea,25 g/100 g,cream,1,g,jar,UREA 25% CREAM,โรงพยาบาลสิรินธร จังหวัดขอนแก่น
563998,iopromide,38.44 g/50 mL,solution for injection,50,mL,vial,ULTRAVIST 370,"SCHERING, GERMANY"
1037794,amphotericin b,300 mg/100 mL,"eye drops, solution",10,mL,bottle,AMPHOTERICIN B,โรงพยาบาลมหาราชนครราชสีมา
1003039,pembrolizumab,100 mg/4 mL,solution for injection,4,mL,vial,KEYTRUDA,"MSD, IRELAND"
1004293,ascorbic acid,1 g,film-coated tablet,,,tablet,TEDDY ORANGE C 1000,ชุมชนเภสัชกรรม
1005577,olmesartan medoxomil,20 mg,film-coated tablet,,,tablet,ESATEC 20,ยูนีซัน
1006482,chloroxylenol + sodium chloride,3 mg/100 mL + 900 mg/100 mL,gargle/mouthwash,500,mL,bottle,SMW,โรงพยาบาลอานันทมหิดล
833923,timolol,1 mg/1 g,eye gel,5,g,bottle,NYOLOL,"EXCELVISION, SWITZERLAND"
842148,epinephrine + lidocaine hydrochloride,500 mcg/100 mL + 2 g/100 mL,solution for injection,20,mL,vial,"XYLOCAINE 2% WITH ADRENALINE 1:200,000","RECIPHARM MONTS, FRANCE"
848199,boric acid + chlorobutanol + salicylic acid + sodium borate,2 g/100 mL + 20 mg/100 mL + 25 mg/100 mL + 500 mg/100 mL,eye lotion,100,mL,bottle,OPTAL OLAN' S,โอลัน-เคมเมด
1042115,ascorbic acid + copper + tocopherol + zinc,250 mg + 1 mg + 200 iu + 40 mg,film-coated tablet,,,tablet,BLACKMORES MAC-Q-VIS,"BLACKMORES, AUSTRALIA"
1042561,paracetamol,100 mg/1 mL,"oral drops, solution",15,mL,bottle,K.B.GIN DROPS,เภสัชกรรม เค.บี.
841883,dimetindene + phenylephrine hydrochloride,25 mg/100 mL + 250 mg/100 mL,"nasal spray, solution",10,mL,bottle,VIBROCIL-S,"ZYMA, SWITZERLAND"
930486,diclofenac sodium,1 g/100 g,gel,50,g,tube,VOLTAREN EMULGEL,โอลิค
931281,coal tar,5.5 g/100 mL,shampoo,120,mL,bottle,TAR SHAMPOO,โรงพยาบาลเจ้าพระยาอภัยภูเบศร
938183,triamcinolone acetonide,100 mg/100 mL,cutaneous emulsion,1,L,gallon,TA 0.1% MILK LOTION,โรงพยาบาลนครปฐม
938550,sucrose,80 g/100 mL,syrup,60,mL,bottle,SYRUP FOR OSELTAMIVIR,โรงพยาบาลนครปฐม
948864,triamcinolone acetonide,100 mg/100 mL,cutaneous emulsion,1,L,bottle,TA 0.1% MILK LOTION,โรงพยาบาลพุทธชินราช พิษณุโลก
951037,sorbitol,20 mL/100 mL,oral solution,500,mL,bottle,SORBITOL 20%,โรงพยาบาลมหาราชนครราชสีมา
951305,triamcinolone acetonide,100 mg/100 g,ointment,30,g,tube,TRIAMCINOLONE 0.1% OINTMENT,โรงพยาบาลมหาราชนครราชสีมา
862628,clobetasol propionate,50 mg/100 g,cream,5,g,tube,P-TOCORT,โปลิฟาร์ม
855699,clobetasol propionate,50 mg/100 g,cream,15,g,tube,P-TOCORT,โปลิฟาร์ม
1052706,clobetasol propionate,50 mg/100 g,cream,500,g,jar,P-TOCORT,โปลิฟาร์ม
872003,diclofenac sodium,1 g/100 g,gel,15,g,tube,VOLTA,ที.แมน. ฟาร์มา
872019,diclofenac sodium,1 g/100 g,gel,30,g,tube,VOLTA,ที.แมน. ฟาร์มา
1002011,losartan potassium,100 mg,film-coated tablet,,,tablet,LOSARTAN GPO,องค์การเภสัชกรรม
1003324,clobetasol propionate,50 mg/100 g,cream,25,g,tube,STARMOVATE,ห้างขายยาตราเจ็ดดาว
1005835,midodrine hydrochloride,2.5 mg,tablet,,,tablet,MIDORINE P.L.,"PEI LI PHARMACEUTICAL, TAIWAN"
1104761,itraconazole,100 mg,"capsule, hard",,,capsule,ITRACONAZOLE GPO,องค์การเภสัชกรรม
1104859,"bacillus of calmette and guerin, live attenuated",2e+008 cfu,powder and solvent for suspension for injection,,,vial,BCG-MEDAC,"BILTHOVEN BIOLOGICALS, NETHERLANDS"
1113792,colecalciferol,2000 iu,film-coated tablet,,,tablet,HELLO-D,ยูเมด้า
863317,calcium chloride + dextrose + magnesium chloride + sodium bisulfite + sodium chloride + sodium lactate,29.4 mg/100 mL + 1.5 g/100 mL + 15.3 mg/100 mL + 6 mg/100 mL + 565 mg/100 mL + 488 mg/100 mL,solution for peritoneal dialysis,1,L,bag,PERI SOLUTION A,ไทยโอซูก้า
866768,ramipril,2.5 mg,tablet,,,tablet,VASPRIL,สยามเภสัช
776937,isosorbide dinitrate,10 mg,tablet,,,tablet,ISOBINATE,เยนเนอร์ราลดรั๊กส์เฮ้าส์
1008178,furosemide,250 mg/25 mL,solution for infusion,25,mL,ampoule,LASIX,"DELPHARM DIJON, FRANCE"
1008607,fish oil + medium chain triglycerides + olive oil + soya oil,3 g/100 mL + 6 g/100 mL + 5 g/100 mL + 6 g/100 mL,emulsion for infusion,100,mL,bottle,SMOFLIPID 20,"FRESENIUS KABI, AUSTRIA"
1008611,fish oil + medium chain triglycerides + olive oil + soya oil,3 g/100 mL + 6 g/100 mL + 5 g/100 mL + 6 g/100 mL,emulsion for infusion,250,mL,bottle,SMOFLIPID 20,"FRESENIUS KABI, AUSTRIA"
1042542,ammonium chloride + sodium citrate,110 mg/5 mL + 125 mg/5 mL,oral solution,60,mL,bottle,K.B. SYRUP,เภสัชกรรม เค.บี.
1042588,piroxicam,10 mg,"capsule, hard",,,capsule,KOBIXAM,เภสัชกรรม เค.บี.
744164,calcium carbonate + calcium gluconate + calcium lactate,300 mg + 100 mg + 2.93 g,effervescent tablet,,,tablet,KAL-FORTE (ORANGE),บี.เอ็ล.ฮั้ว
853897,calcium chloride dihydrate + dextrose monohydrate + glacial acetic acid + magnesium chloride hexahydrate + potassium chloride + sodium chloride,9 g/1 L + 38.5 g/1 L + 6.31 g/1 L + 3.56 g/1 L + 5.22 g/1 L + 210.7 g/1 L,concentrate for haemodialysis solution,5.5,L,gallon,HD-A1,เยเนอรัล ฮอสปิตัล โปรดัคส์ (มหาชน)
854468,alanine + arginine + aspartic acid + glutamic acid + histidine + isoleucine + leucine + lysine acetate + methionine + phenylalanine + proline + serine + threonine + tryptophan + valine,600 mg/200 mL + 600 mg/200 mL + 50 mg/200 mL + 50 mg/200 mL + 500 mg/200 mL + 1.5 g/200 mL + 2 g/200 mL + 1.4 g/200 mL + 1 g/200 mL + 1 g/200 mL + 400 mg/200 mL + 200 mg/200 mL + 500 mg/200 mL + 500 mg/200 mL + 1.5 g/200 mL,solution for infusion,200,mL,bag,NEOAMIYU,"AY PHARMACEUTICALS, JAPAN"
856925,dextrose,10 g/100 mL,solution for infusion,1,L,bottle,DEXTROSE U.S.P. (D-10-W),ไทยโอซูก้า
845863,chlorphenamine maleate,4 mg,tablet,,,tablet,CHLORPHENIRAMINE,เอเชี่ยนยูเนียนแล็บบอราตอรี่ส์
845902,clindamycin,300 mg,"capsule, hard",,,capsule,CLINDAMYCIN 300,โอสถอินเตอร์ แลบบอราทอรีส์
745455,orphenadrine citrate + paracetamol,35 mg + 500 mg,tablet,,,tablet,NUOSIC (เขียว),มิลลิเมด
749985,atorvastatin,20 mg,film-coated tablet,,,tablet,XARATOR,"PFIZER PHARMACEUTICALS, PUERTO RICO"
752600,methoxsalen,100 mg/100 mL,cutaneous solution,60,mL,bottle,MELADININE,โรงพยาบาลศิริราช
1033202,human menopausal gonadotropin,150 iu,powder for solution for injection,,,vial,IVF-M,"LG CHEM, KOREA"
1034377,calamine + zinc oxide,15 g/100 mL + 5 g/100 mL,cutaneous suspension,450,mL,bottle,CALAMINE LP,ห้างขายยาตราเสือดาว
1037014,chorionic gonadotrophin,5000 iu,powder for solution for injection,,,vial,IVF-C,"LG CHEM, KOREA"
1038207,estradiol,2 mg,film-coated tablet,30,tablets,pack,POSTMENOP,"LABORATORIOS RECALCINE, CHILE"
840998,tramadol hydrochloride,100 mg/1 mL,"oral drops, solution",20,mL,bottle,TRAMADOL STADA DROPS,"STADA PHARM, GERMANY"
843350,ascorbic acid + calcium phosphate + cyanocobalamin + ferrous fumarate + folic acid + nicotinic acid + riboflavin + thiamine,20 mg + 100 mg + 5 mcg + 200 mg + 100 mcg + 10 mg + 2 mg + 2 mg,film-coated tablet,,,tablet,FERROPRO,เมดิซีน โปรดักส์
843833,tolperisone hydrochloride,50 mg,film-coated tablet,,,tablet,M-CALM,ห้างขายยาตราเจ็ดดาว
999823,hydrochlorothiazide,10 mg/1 mL,oral suspension,50,mL,bottle,HCTZ,โรงพยาบาลพัทลุง
1000537,betamethasone dipropionate,50 mg/100 g,ointment,450,g,jar,DIPROSONE,"PT. MERCK SHARP DOHME PHARMA, INDONESIA"
856099,castor oil,100 mL/100 mL,oral solution,450,mL,bottle,CASTOR OIL,ฟาร์ม่า (ไทย)
856630,calcium carbonate,1.5 g,film-coated tablet,,,tablet,CALCAMEX-1.5,โอสถอินเตอร์ แลบบอราทอรีส์
842596,methyl salicylate,10.2 g/100 g,cream,30,g,tube,ANALGESIC CREAM,เภสัชกรรมทหาร
845956,zolpidem tartrate,10 mg,tablet,,,tablet,DACTIVE,CADILA HEALTHCARE
918888,aluminium chloride,15 g/100 mL,cutaneous liquid,120,mL,bottle,ANTIPERSPIRANT,สถาบันโรคผิวหนัง
918900,aluminium chloride,15 g/100 mL,cutaneous liquid,1,L,bottle,ANTIPERSPIRANT,สถาบันโรคผิวหนัง
921178,borax,17.6 g/100 mL,"ear drops, solution",15,mL,bottle,GLYCERINE BORAX,โรงพยาบาลชลบุรี
781194,calcium chloride dihydrate + dextrose + magnesium chloride hexahydrate + sodium chloride + sodium lactate,25.73 mg/100 mL + 1.5 g/100 mL + 10.17 mg/100 mL + 578.6 mg/100 mL + 392.5 mg/100 mL,solution for peritoneal dialysis,2,L,bag,CAPD/DPCA 2,"FRESENIUS MEDICAL CARE, GERMANY"
784553,baptisia + echinacea + thuja occidentalis,10 mg + 7.5 mg + 2 mg,chewable tablet,,,tablet,ESBERITOX N,"SCHAPER & BRUMMER, GERMANY"
785646,recombinant hepatitis B virus vaccine,20 mcg/1 mL,suspension for injection,1,mL,vial,HEBERBIOVAC HB,"CENTRO DE INGENLERIA GENETICA BIOTECNOLOGIA, CUBA"
785842,human serum albumin,20 g/100 mL,solution for infusion,50,mL,vial,"HUMAN ALBUMIN 20% BEHRING, LOW SALT","CSL BEHRING, GERMANY"
935989,sodium nitrate,500 mcg/100 mL,gargle/mouthwash,240,mL,bottle,SODIUMNITRATE,โรงพยาบาลปักธงชัย
762054,silver sulfadiazine,1 g/100 g,cream,450,g,jar,SILVERDERM,ที.โอ. เคมีคอลส์ (1979) (กรุงเทพฯ)
762031,silver sulfadiazine,1 g/100 g,cream,25,g,tube,SILVERDERM,ที.โอ. เคมีคอลส์ (1979) (กรุงเทพฯ)
765521,d-alpha tocopherol,400 iu,"capsule, soft",,,capsule,NAT-E,เมก้า ไลฟ์ไซแอ็นซ์
765827,hyoscine butylbromide,10 mg,film-coated tablet,,,tablet,HIGAN,ยูนีซัน
766227,fluticasone propionate + salmeterol,500 mcg/1 dose + 50 mcg/1 dose,"inhalation powder, pre-dispensed",60,dose,inhalation,SERETIDE ACCUHALER,"GLAXOSMITHKLINE, U.S.A."
788630,phenylbutazone,200 mg,coated tablet,,,tablet,PHENYLBUTAZONE,พาตาร์แลบ
931439,chlorhexidine gluconate + ethyl alcohol,2 g/100 mL + 70 mL/100 mL,cutaneous solution,500,mL,bottle,CHLORHEX 2% IN ALC,โรงพยาบาลสงขลานครินทร์
937783,sodium nitrate,500 mg/100 mL,oral solution,240,mL,bottle,SODIUM NITRATE 0.5%,โรงพยาบาลพระปกเกล้า
845669,camphor spirit + capsicum tincture + compound gentian tincture + strong ginger tincture,300 mcL/15 mL + 60 mcL/15 mL + 1.79 mL/15 mL + 120 mcL/15 mL,oral solution,240,mL,bottle,CARMINATIVE SAHAKARN,สหการโอสถ
846237,erythromycin,250 mg,film-coated tablet,,,tablet,ERYCIN,แอตแลนติค
1049630,diphenylcyclopropenone,250 mg/100 mL,cutaneous solution,5,mL,bottle,0.25% DPCP,สถาบันโรคผิวหนัง
1052799,triamcinolone acetonide,100 mg/100 g,oral paste,5,g,tube,ULCERID,อังกฤษตรางู
1053054,epoetin alfa,30000 iu/0.75 mL,solution for injection,0.75,mL,prefilled syr,BINOCRIT,"IDT BIOLOGIKA, GERMANY"
1055055,domperidone,10 mg,tablet,,,tablet,QUALIMED-MOTYLE,อังกฤษตรางู
1114767,dextrose,50 g,powder for oral solution,50,g,sachet,GLUCOSE,โรงพยาบาลมหาราชนครราชสีมา
754403,triamcinolone acetonide + urea,20 mg/100 g + 20 g/100 g,cream,500,g,jar,UREA IN TRIAMCINOLONE,โรงพยาบาลศิริราช
758463,trazodone,50 mg,film-coated tablet,,,tablet,TRAZODEL 50,สหแพทย์เภสัช
1002466,bisoprolol fumarate,2.5 mg,tablet,,,tablet,NIKP-BISOPROLOL,"NICHI-IKO PHARMACEUTICAL, JAPAN"
1005667,lamotrigine,25 mg,film-coated tablet,,,tablet,LAMOGA-25,ยูนีซัน
1041475,vonoprazan,10 mg,film-coated tablet,,,tablet,VOCINTI,"TAKEDA PHARMACEUTICAL (HIKARI PLANT), JAPAN"
1049735,diphenylcyclopropenone,750 mg/100 mL,cutaneous solution,5,mL,bottle,0.75% DPCP,สถาบันโรคผิวหนัง
1051337,apomorphine hydrochloride,50 mg/5 mL,solution for injection,5,mL,ampoule,APO-GO,"HEMOFARM, SERBIA"
1111337,escitalopram,10 mg,film-coated tablet,,,tablet,FELIZ S 10,"TORRENT PHARMACEUTICALS, INDIA"
117752,acemetacin,90 mg,"prolonged-release capsule, hard",,,capsule,ACEO,"U CHU PHARMACEUTICAL, TAIWAN"
760997,dexamethasone + neomycin sulfate,100 mg/100 mL + 500 mg/100 mL,"ear/eye drops, solution",4,mL,bottle,DEXOPH,แสงไทยกำปะนี
762390,hyoscine butylbromide,5 mg/5 mL,syrup,30,mL,bottle,BUTYL,มาซา แลบ
842646,aluminium hydroxide + magnesium hydroxide + magnesium trisilicate,200 mg + 50 mg + 250 mg,tablet,,,tablet,ANTACIA,สยามเมดิแคร์
846957,ferrous sulfate,60 mg/5 mL,syrup,60,mL,bottle,KIDIRON,ห้างยาไทย
853298,ofloxacin,200 mg,film-coated tablet,,,tablet,TAROXIN 200,โปลิฟาร์ม
769439,poly (o-2-hydroxyethyl) starch + sodium chloride,60 g/1 L + 9 g/1 L,solution for infusion,500,mL,bag,VOLUVEN,"FRESENIUS KABI, GERMANY"
770504,varenicline,500 mcg + 1 mg,film-coated tablet,25,tablets,pack,CHAMPIX STARTER,"PFIZER MANUFACTURING DEUTSCHLAND, GERMANY"
1041218,ranitidine,150 mg,film-coated tablet,,,tablet,HISTAC,"SUN PHARMACEUTICAL INDUSTRIES, INDIA"
1117803,prednicarbate,250 mg/100 g,cream,5,g,tube,DERMATOP,"PT. AVENTIS PHARMA, INDONESIA"
566944,lincomycin,3 g/10 mL,solution for injection,10,mL,vial,LINCOMYCIN,ที.พี. ดรัก แลบบอราทอรี่ส์
567346,lincomycin,3 g/10 mL,solution for injection,10,mL,vial,LINCOCIN,"PHARMACIA & UPJOHN, U.S.A."
759120,calcium carbonate + vitamin D3,1.5 g + 200 iu,tablet,,,tablet,CALTAB WITH VITAMIN D,มิลลิเมด
763214,phenylephrine hydrochloride,10 g/100 mL,"eye drops, solution",5,mL,bottle,PHENYLEPHRINE HYDROCHLORIDE,สีลมการแพทย์
840055,butamirate,15 mg/10 mL,syrup,200,mL,bottle,SINECOD,"NOVARTIS CONSUMER HEALTH, SWITZERLAND"
858791,calcium chloride dihydrate + dextrose + magnesium chloride hexahydrate + potassium chloride + sodium chloride + sodium citrate dihydrate,29.4 mg/100 mL + 5 g/100 mL + 40.7 mg/100 mL + 149 mg/100 mL + 11.7 mg/100 mL + 274.5 mg/100 mL,solution for infusion,500,mL,bottle,INFANOLYTE,เยเนอรัล ฮอสปิตัล โปรดัคส์ (มหาชน)
859172,aluminium hydroxide + magnesium hydroxide + simeticone,306 mg/5 mL + 100 mg/5 mL + 20 mg/5 mL,oral suspension,240,mL,bottle,ALUTA SIMETHICONE,ที.เอส. โพลีโปรดักส์
857136,lincomycin,3 g/10 mL,solution for injection,10,mL,vial,LINCON,นิด้า ฟาร์มา
1119817,botulinum toxin type A,300 iu,powder for solution for injection,,,vial,DYSPORT,"IPSEN BIOPHARM, U.K."
1120797,levonorgestrel,1.5 mg,film-coated tablet,,,tablet,TANSY ONE,"LABORATORIOS LEON FARMA, SPAIN"
938623,coal tar + resorcinol + salicylic acid,5 g/100 mL + 1 g/100 mL + 1.5 g/100 mL,shampoo,60,mL,bottle,TAR SHAMPOO,โรงพยาบาลนครปฐม
943100,zinc sulfate,5 mg/1 mL,oral suspension,60,mL,bottle,ZINC SULFATE,โรงพยาบาลพุทธชินราช พิษณุโลก
947714,cisplatin,10 mg/10 mL,concentrate for solution for infusion,10,mL,vial,KEMOPLAT,"FRESENIUS KABI ONCOLOGY, INDIA"
845514,calcium carbonate,1 g,film-coated tablet,,,tablet,CALCAP 1000,โอสถอินเตอร์ แลบบอราทอรีส์
847251,meloxicam,7.5 mg,tablet,,,tablet,M.P. OSOTH 7.5,โอสถอินเตอร์ แลบบอราทอรีส์
847472,capsicum tincture + cardamom tincture + sodium bicarbonate + strong ginger tincture,40 mcL/10 mL + 1.2 mL/10 mL + 100 mg/10 mL + 160 mcL/10 mL,oral solution,240,mL,bottle,MIST. CARMINATIVE,วิทยาศรม (สาขา 2)
756440,thyroid extract,60 mg,tablet,,,tablet,THYROID-S,เภสัชกรรมศรีประสิทธิ์
757612,budesonide,64 mcg/1 dose,"nasal spray, suspension",120,dose,bottle,BUSONASE,สหแพทย์เภสัช
762785,fluorometholone,100 mg/100 mL,"eye drops, suspension",5,mL,bottle,FLUOPH,แสงไทยกำปะนี
766454,drospirenone + ethinylestradiol,3 mg + 30 mcg,film-coated tablet,21,tablets,pack,MELODIA,"LABORATORIOS LEON FARMA, SPAIN"
1041050,testosterone undecanoate,40 mg,"capsule, hard",,,capsule,TESTOS,โรงงานเภสัชอุตสาหกรรม เจเอสพี
1054923,minerals + multivitamins,,coated tablet,,,tablet,ALVIMIN,อังกฤษตรางู
1106361,calcipotriol,5 mg/100 g,ointment,30,g,tube,DIPSOTREX,"GLENMARK PHARMACEUTICALS, INDIA"
1107138,measle + mumps + rubella,1000 ccid50 + 1000 ccid50 + 1000 ccid50,powder and solvent for solution for injection,,,prefilled syr,PRIORIX,"GLAXOSMITKINE BIOLOGICALS, BELGIUM"
841780,dimetindene + phenylephrine hydrochloride,25 mg/100 mL + 250 mg/100 mL,"nasal drops, solution",10,mL,bottle,VIBROCIL-S,"ZYMA, SWITZERLAND"
844610,erythromycin,125 mg/5 mL,powder for oral suspension,60,mL,bottle,SUTHROCIN,สุพงษ์เภสัช
849379,flavoxate hydrochloride,100 mg,coated tablet,,,tablet,SPASURI,ฟาร์มาสันต์แล็บบอราตอรี่ส์
1122260,hyaluronic acid + lidocaine hydrochloride,20 mg/1 mL + 3 mg/1 mL,gel for injection,1,mL,prefilled syr,RESTYLANE VITAL LIDOCAINE,"Q-MED AB, SWEDEN"
857526,acetylcysteine,200 mg/3 g,granules for oral solution,3,g,sachet,HIDO NAC,เอส.เอ็ม. ฟาร์มาซูติคอล
864071,silibinin,350 mg,powder for solution for infusion,100,mL,vial,LEGALON SIL,"BAG HEALTH CARE, GERMANY"
864059,silibinin,350 mg,powder for solution for infusion,50,mL,vial,LEGALON SIL,"BAG HEALTH CARE, GERMANY"
864314,paracetamol,120 mg/5 mL,syrup,60,mL,bottle,TEMPRA KIDS,"P.T. TAISHO PHARMACEUTICAL, INDONESIA"
770536,varenicline,1 mg,film-coated tablet,28,tablets,pack,CHAMPIX MAINTENANCE,"PFIZER MANUFACTURING DEUTSCHLAND, GERMANY"
762576,colistin,1 MU,powder for oral solution,5,g,bottle,COLISTIN,เคนยากุ
774244,tacrolimus,100 mg/100 g,eye ointment,5,g,tube,TACROLIMUS EYE OINTMENT,โรงพยาบาลศิริราช
776481,ferrous fumarate + folic acid + pyridoxine,200 mg + 500 mcg + 5 mg,coated tablet,,,tablet,FERLI-6,คอนติเนนเติล-ฟาร์ม
763100,calcium chloride + dextrose hydrous + magnesium chloride + sodium acetate + sodium chloride,220 mg + 18.7 g + 152 mg + 4.76 g + 5.56 g,solution for peritoneal dialysis,1,L,bag,DIALYTE A,เยเนอรัล ฮอสปิตัล โปรดัคส์ (มหาชน)
838393,amylocaine hydrochloride + bacitracin + neomycin,500 mcg + 100 iu + 2.5 mg,lozenge,,,lozenge,LOBACIN,ที.โอ. ฟาร์ม่า
779127,sertraline,50 mg,film-coated tablet,,,tablet,SERLIN 50,"CADILA HEALTHCARE, INDIA"
783284,calcium carbonate,1.5 g,film-coated tablet,,,tablet,CAL-OS 1500,สยามเภสัช
