tpu_code,active_ingredient,strength,form,amount_numerator,amount_numerator_unit,amount_denominator_unit,name,manufacturer_name
736487,cyanocobalamin + pyridoxine hydrochloride + thiamine,50 mcg + 5 mg + 100 mg,tablet,,,tablet,UMAVIT-3B,ยูเมด้า
729593,salbutamol,500 mg/100 mL,nebuliser solution,20,mL,bottle,VENTEROL,โรงงานเภสัชกรรมเกร๊ทเตอร์ฟาร์ม่า
920339,cream base,,cream,150,g,jar,CREAM BASE,สถาบันโรคผิวหนัง
923045,polyethylene glycol 400 + potassium chloride + sodium bicarbonate + sodium chloride + sodium sulfate,5 g/100 mL + 70 mg/100 mL + 170 mg/100 mL + 150 mg/100 mL + 570 mg/100 mL,oral powder,6.46,g,sachet,MACROGOL ORAL POWDER,โรงพยาบาลศูนย์ตรัง
923195,magnesium sulfate,50 g/100 mL,oral solution,60,mL,bottle,MAGNESIUM SULFATE 50% SOL,โรงพยาบาลบุรีรัมย์
1022270,cyanocobalamin + pyridoxine hydrochloride + thiamine mononitrate,100 mcg + 20 mg + 50 mg,film-coated tablet,,,tablet,B 1-6-12,ที.พี. ดรัก แลบบอราทอรี่ส์ (พระราม 2)
880901,fosfructose trisodium,5 g,powder and solvent for solution for infusion,,,vial,ESAFOSFINA,"BIOMEDICA FOSCAMA INDUSTRIA CHIMICO FARMACEUTICA, ITALY"
897782,potassium chloride,5 mg/100 mL,oral solution,120,mL,bottle,KCL ELIXIR,โรงพยาบาลขอนแก่น
903357,citric acid + sucrose,0.1 g/100 mL + 85 g/100 mL,syrup,1,L,gallon,VEHICLE NO.3,โรงพยาบาลสรรพสิทธิประสงค์
903335,citric acid + sucrose,0.1 g/100 mL + 85 g/100 mL,syrup,500,mL,bottle,VEHICLE NO.3,โรงพยาบาลสรรพสิทธิประสงค์
881583,guaifenesin,100 mg/5 mL,syrup,60,mL,bottle,GLYCERYL GUAIACOLATE,เอเชี่ยนฟาร์มาซูติคอล
882910,water,,solution for infusion,250,mL,bottle,DISTILLED WATER 250 ML,โรงพยาบาลราชบุรี
883007,water,,solution for infusion,400,mL,bottle,DISTILLED WATER 400 ML,โรงพยาบาลราชบุรี
901098,guaifenesin,100 mg/5 mL,syrup,120,mL,bottle,GUAIACOLATE SYRUP,โรงพยาบาลขอนแก่น
901079,guaifenesin,100 mg/5 mL,syrup,60,mL,bottle,GUAIACOLATE SYRUP,โรงพยาบาลขอนแก่น
908140,acetylcysteine,100 mg/5 g,granules for oral solution,5,g,sachet,INMUCIL-100,ฟีฮาแล็บ
908418,letrozole,2.5 mg,film-coated tablet,,,tablet,LETROZOLE,"HETERO LABS, INDIA"
883030,water,,solution for infusion,600,mL,bottle,DISTILLED WATER 600 ML,โรงพยาบาลราชบุรี
657867,isophane insulin,100 iu/1 mL,suspension for injection,10,mL,vial,GENSULIN N,"BIOTON, POLAND"
918764,dithranol,1.5 g/100 g,ointment,150,g,jar,ANTHRALIN 1.5% OINTMENT,สถาบันโรคผิวหนัง
918740,dithranol,1.5 g/100 g,ointment,30,g,jar,ANTHRALIN 1.5% OINTMENT,สถาบันโรคผิวหนัง
931350,sodium nitrate,1 g/100 mL,gargle/mouthwash,240,mL,bottle,น้ำยาอดบุหรี่,โรงพยาบาลเจ้าพระยาอภัยภูเบศร
1039077,paracetamol,120 mg/5 mL,syrup,60,mL,bottle,BAKAMOL,สหแพทย์เภสัช
1042056,prednicarbate,250 mg/100 g,cream,5,g,tube,MANIDERM,ที.แมน. ฟาร์มา
1042693,chlorphenamine maleate,4 mg,tablet,,,tablet,CHLORPHENIRAMINE,เภสัชกรรม เค.บี.
1034003,betahistine dihydrochloride,16 mg,film-coated tablet,,,tablet,VERTIHOF 16,ห้างขายยาตราเจ็ดดาว
1035232,ceftriaxone,1 g,powder for solution for injection/infusion,,,vial,CEF THREE,"ZHUHAI UNITED LABORATORIES (ZHONGSHAN), CHINA"
917500,urea,10 g/100 mL,cutaneous liquid,200,mL,bottle,DIABEDERM,บางกอกแล็ป แอนด์ คอสเมติค
906636,clobetasol propionate,50 mg/100 g,cutaneous solution,30,mL,bottle,CLOBETATE SCALP,โปลิฟาร์ม
907499,gabapentin,400 mg,"capsule, hard",,,capsule,GABTIN,แอตแลนติค
1016751,anidulafungin,100 mg,powder for solution for injection,,,vial,ERAXIS,"PHARMACIA & UPJOHN COMPANY, U.S.A."
1023306,escitalopram,10 mg,film-coated tablet,,,tablet,ESCITALOPRAM SANDOZ,"SANDOZ, INDIA"
1024216,vincristine sulfate,1 mg/1 mL,solution for injection,1,mL,vial,BIOCRISTIN-AQ,"BIOCHEM PHARMACEUTICAL, INDIA"
1026508,moxifloxacin,400 mg,film-coated tablet,,,tablet,SVOZ,สยามเภสัช
652725,roflumilast,500 mcg,film-coated tablet,,,tablet,DAXAS,"TAKEDA, GERMANY"
918078,ethyl alcohol,70 g/100 mL,cutaneous solution,120,mL,bottle,ALCOHOL 70%,โรงพยาบาลบุรีรัมย์
925655,silver nitrate,20 g/100 mL,cutaneous solution,5,mL,bottle,SILVER NITRATE 20%,โรงพยาบาลชลบุรี
918583,dithranol,500 mg/100 g,ointment,30,g,jar,ANTHRALIN 0.5% OINTMENT,สถาบันโรคผิวหนัง
918622,dithranol,500 mg/100 g,ointment,500,g,jar,ANTHRALIN 0.5% OINTMENT,สถาบันโรคผิวหนัง
918605,dithranol,500 mg/100 g,ointment,150,g,jar,ANTHRALIN 0.5% OINTMENT,สถาบันโรคผิวหนัง
922091,coal tar + triamcinolone acetonide,5 g/100 g + 20 mg/100 g,cream,450,g,jar,LCD 5% IN TA 0.02% CREAM,โรงพยาบาลศูนย์ตรัง
1042981,gemfibrozil,600 mg,film-coated tablet,,,tablet,BROZIL 600,แอดวานซ์ ฟาร์มาซูติคอล แมนูเฟคเจอริ่ง
1043325,colchicine,600 mcg,tablet,,,tablet,TOLCHICINE,ที.โอ. เคมีคอลส์ (1979) (ปทุมธานี)
1049236,diphenylcyclopropenone,100 mcg/100 mL,cutaneous solution,5,mL,bottle,0.0001% DPCP,สถาบันโรคผิวหนัง
927476,triamcinolone acetonide + urea,100 mg/100 g + 10 g/100 g,cream,450,g,jar,UREA 10% IN TA 0.1%,โรงพยาบาลศูนย์ตรัง
932121,zinc sulfate,500 mcg/1 mL,solution for injection/infusion,10,mL,vial,ZNSO4 INJ (ZN 0.5 MG/ML),โรงพยาบาลสงขลานครินทร์
1035808,paracetamol,250 mg/5 mL,syrup,60,mL,bottle,PYRACON FORTE,บี.เอ็ล.ฮั้ว
648288,saxagliptin,5 mg,film-coated tablet,,,tablet,ONGLYZA,"BRISTOL-MYERS SQUIBB, U.S.A."
651246,ursodeoxycholic acid,250 mg,"capsule, hard",,,capsule,URSOFALK,"DR. FALK PHARMA, GERMANY"
667937,rituximab,100 mg/10 mL,concentrate for solution for infusion,10,mL,vial,MABTHERA,"F. HOFFMANN-LA ROCHE, SWITZERLAND"
653351,oxaliplatin,100 mg,powder for solution for infusion,,,vial,ELOXATIN,"AVENTIS PHARMA, U.K."
653662,quetiapine,100 mg,film-coated tablet,,,tablet,QUANTIA 100,ยูนีซัน
656152,colistin,150 mg,powder for solution for injection,,,vial,COLISTIN,อเมริกันบริติช
656199,bisacodyl,10 mg,suppository,,,suppository,CONLAX,คอนติเนนเติล-ฟาร์ม
917487,urea,10 g/100 mL,cutaneous liquid,80,mL,bottle,DIABEDERM,บางกอกแล็ป แอนด์ คอสเมติค
919489,aluminium subacetate,54.5 mL/100 mL,cutaneous solution,480,mL,bottle,BUROW'S SOLUTION,โรงพยาบาลบุรีรัมย์
923861,potassium chloride,375 mg/5 mL,oral solution,240,mL,bottle,POTASSIUM CHLORIDE 375 MG/5 ML,โรงพยาบาลบุรีรัมย์
1027442,atorvastatin,20 mg,film-coated tablet,,,tablet,CHLOVAS-20,มิลลิเมด
1028344,hydroxyzine hydrochloride,10 mg/5 mL,syrup,60,mL,bottle,ATARAX,โรงพยาบาลพหลพลพยุหเสนา
1030228,coal tar,10 g/100 mL,shampoo,120,mL,bottle,TAR,โรงพยาบาลพหลพลพยุหเสนา
1033273,zofenopril calcium,15 mg,film-coated tablet,,,tablet,BIFRIL,"A.MENARINI MANUFACTURING LOGISTICS AND SERVICES, ITALY"
907740,hydrochlorothiazide,25 mg,tablet,,,tablet,GPO-HCTZ,องค์การเภสัชกรรม
909292,orphenadrine citrate + paracetamol,35 mg + 500 mg,tablet,,,tablet,NYCOSIC,เบสซี่แอรอน
911625,japanese encephalitis virus inactivated vaccine,,powder and solvent for suspension for injection,,,vial,JEVAC,"LIAONING CHENGDA BIOTECHNOLOGY, CHINA"
914262,amoxicillin,250 mg/5 mL,powder for oral suspension,60,mL,bottle,MOXYPAC 250,อินแพคฟาร์มา
864950,betamethasone + clioquinol + gentamicin + tolnaftate,50 mg/100 g + 1 g/100 g + 100 mg/100 g + 1 g/100 g,cream,5,g,tube,MYDERM QUAD,ที.แมน. ฟาร์มา
866222,procaine hydrochloride,20 mg/1 mL,solution for injection/infusion,2,mL,ampoule,PROCAINE HYDROCHLORIDE,เบสซี่แอรอน
866821,isotretinoin,20 mg,"capsule, soft",,,capsule,AMTISIL,เบสซี่แอรอน
874400,mupirocin,2 g/100 g,ointment,30,g,tube,COCCOBAN,โอสถอินเตอร์ แลบบอราทอรีส์
874444,mupirocin,2 g/100 g,ointment,500,g,jar,COCCOBAN,โอสถอินเตอร์ แลบบอราทอรีส์
874428,mupirocin,2 g/100 g,ointment,450,g,jar,COCCOBAN,โอสถอินเตอร์ แลบบอราทอรีส์
890459,sodium nitrate,50 g/100 mL,gargle,120,mL,bottle,SODIUM NITRATE,โรงพยาบาลยโสธร
893950,compound cardamom tincture + sodium bicarbonate + strong ginger tincture,9.82 mL/100 mL + 1.82 g/100 mL + 0.65 mL/100 mL,oral suspension,240,mL,bottle,CARMINATIVE MIXT,โรงพยาบาลขอนแก่น
893978,compound cardamom tincture + sodium bicarbonate + strong ginger tincture,9.82 mL/100 mL + 1.82 g/100 mL + 0.65 mL/100 mL,oral suspension,500,mL,bottle,CARMINATIVE MIXT,โรงพยาบาลขอนแก่น
893997,compound cardamom tincture + sodium bicarbonate + strong ginger tincture,9.82 mL/100 mL + 1.82 g/100 mL + 0.65 mL/100 mL,oral suspension,1,L,bottle,CARMINATIVE MIXT,โรงพยาบาลขอนแก่น
894010,compound cardamom tincture + sodium bicarbonate + strong ginger tincture,9.82 mL/100 mL + 1.82 g/100 mL + 0.65 mL/100 mL,oral suspension,1,mL,bottle,CARMINATIVE MIXT,โรงพยาบาลขอนแก่น
1050386,levonorgestrel,1.5 mg,tablet,,,tablet,MAPLE FORTE,มิลลิเมด
1054981,cyanocobalamin + pyridoxine hydrochloride + thiamine hydrochloride,100 mcg + 20 mg + 100 mg,coated tablet,,,tablet,QUROMIN,อังกฤษตรางู
1111177,fentanyl,100 mcg/2 mL,solution for injection,2,mL,ampoule,FENSTUD,"RUSAN PHARMA, INDIA"
1112312,multivitamins,,powder for solution for injection/infusion,,,vial,SOLUVIT N,"FRESENIUS KABI, CHINA"
1117596,donepezil hydrochloride,5 mg,orodispersible tablet,,,tablet,DORACEPT,องค์การเภสัชกรรม
566738,lincomycin,3 g/10 mL,solution for injection,10,mL,vial,LINCO,เยนเนอร์ราลดรั๊กส์เฮ้าส์
1041153,ginkgo biloba extract,40 mg,"capsule, soft",,,capsule,GINKGO BILOBA,เมก้า ไลฟ์ไซแอ็นซ์
1044709,entecavir,500 mcg,film-coated tablet,,,tablet,ORATA 0.5,ยูนีซัน
1049338,diphenylcyclopropenone,1 mg/100 mL,cutaneous solution,5,mL,bottle,0.001% DPCP,สถาบันโรคผิวหนัง
1055093,dihydroergotoxine mesilate,1 mg,tablet,,,tablet,NEUROGINE,โปลิฟาร์ม
874382,mupirocin,2 g/100 g,ointment,15,g,tube,COCCOBAN,โอสถอินเตอร์ แลบบอราทอรีส์
874376,mupirocin,2 g/100 g,ointment,5,g,tube,COCCOBAN,โอสถอินเตอร์ แลบบอราทอรีส์
876913,dimercaprol,100 mg/2 mL,solution for injection,2,mL,ampoule,B.A.L.,"SAMARTH LIFE SCIENCES, INDIA"
1112042,itraconazole,100 mg,"capsule, hard",,,capsule,GYNACAP,บางกอกแล็ป แอนด์ คอสเมติค
1119373,topiramate,100 mg,film-coated tablet,,,tablet,PITOMATE,สยามเภสัช
1121002,memantine hydrochloride,20 mg,film-coated tablet,,,tablet,MEMXA 20,ยูนีซัน
1123089,etoricoxib,60 mg,film-coated tablet,,,tablet,ATULOX 60,มิลลิเมด
889204,chlorhexidine gluconate + ethyl alcohol,2 g/100 mL + 70 mL/100 mL,cutaneous solution,60,mL,bottle,CHLORHEXIDINE 2% IN ALCOHOL 70%,โรงพยาบาลราชบุรี
890820,coal tar,3 g/100 g,cream,500,g,jar,COAL TAR,โรงพยาบาลแพร่
891144,potassium citrate,6.67 g/100 mL,oral solution,20,L,gallon,POTASSIUM CITRATE,โรงพยาบาลแพร่
659086,insulin detemir,100 iu/1 mL,solution for injection,3,mL,prefilled pen,LEVEMIR FLEXPEN,"NOVO NORDISK, DENMARK"
1038754,iopromide,62.34 g/100 mL,solution for injection,100,mL,vial,ULTRAVIST 300,"BAYER, GERMANY"
1038810,sacubitril + valsartan,24 mg + 26 mg,film-coated tablet,,,tablet,ENTRESTO,"NOVARTIS SINGAPORE PHARMACEUTICAL MANUFACTURING, SINGAPORE"
676672,iron + multivitamins,,film-coated tablet,,,tablet,STRESSTABS 600,อินเตอร์ไทย ฟาร์มาซูติเคิ้ล แมนูแฟคเจอริ่ง
681551,chorionic gonadotrophin,5000 iu,powder for solution for injection,,,vial,IVF-C,"LG LIFE SCIENCES, KOREA"
682898,estradiol valerate,2 mg,coated tablet,28,tablets,pack,PROGYNOVA,"DELPHARM LILLE, FRANCE"
919040,benzyl benzoate,12.5 g/100 mL,cutaneous liquid,1,L,bottle,BENZYL BENZOATE 12.5% LOTION,สถาบันโรคผิวหนัง
937380,sodium hypochlorite,500 mg/100 mL,cutaneous solution,450,mL,bottle,DAKIN'S SOLUTION,โรงพยาบาลพระปกเกล้า
1036188,eucalyptus oil,100 mL/100 mL,"inhalation vapour, liquid",30,mL,bottle,EUCALYPTUS OIL,อันอันโอสถ
683468,ethinylestradiol + levonorgestrel,40 mcg + 125 mcg,coated tablet,28,tablets,pack,TRIQUILAR ED,"BAYER WEIMAR, GERMANY"
920942,sodium fluoride,1 g/100 mL,gargle/mouthwash,240,mL,bottle,FLUORIDE,โรงพยาบาลชลบุรี
921669,lactic acid,5 g/100 g,cream,450,g,jar,LACTIC ACID 5% CREAM,โรงพยาบาลศูนย์ตรัง
734368,citric acid + sodium bicarbonate + sodium carbonate,1.85 g + 1.96 g + 430 mg,effervescent powder,,,sachet,ENO,"STERLING DRUG, MALAYSIA"
736234,ascorbic acid,50 mg,tablet,,,tablet,VIT C 50 FRX,สหการโอสถ
740943,rosuvastatin,20 mg,film-coated tablet,,,tablet,ROSUVASTATIN SANDOZ,"SANDOZ, SLOVENIA"
772372,ammonium chloride + sodium citrate,100 mg/5 mL + 50 mg/5 mL,syrup,300,mL,bottle,EXPECTORANT NO.I,โรงพยาบาลศิริราช
896229,ammonium chloride + sodium citrate,100 mg/5 mL + 50 mg/5 mL,syrup,60,mL,bottle,EXPECTORANT NO.I,โรงพยาบาลศิริราช
898195,salicylic acid,10 mg/100 mg,cream,10,g,tube,SA 10% CREAM,โรงพยาบาลขอนแก่น
893125,sulfur,6 g/100 g,cream,30,g,jar,SULFUR 6%,โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง
897117,lidocaine hydrochloride,2 g/100 mL,cutaneous solution,30,mL,bottle,LIDOCAINE VISCOUS,โรงพยาบาลขอนแก่น
900047,aluminium subacetate,54.5 mL/100 mL,cutaneous solution,240,mL,bottle,BUROW'S SOLUTION,โรงพยาบาลสุราษฎร์ธานี
1040344,beroctocog alfa,500 iu,powder and solvent for solution for injection,,,vial,GREENGENE F,"GREEN CROSS, KOREA"
912566,allergen extract d.pteronyssinus,10000 AU/1 mL,solution for injection,10,mL,vial,ALLERGEN EXTRACT (DP),"ALK-ABELLO, DENMARK"
918021,acetic acid,5 g/100 mL,cutaneous solution,1,L,bottle,ACETIC ACID 5%,โรงพยาบาลชลบุรี
1039123,minoxidil,5 mg/100 mL,cutaneous solution,60,mL,bottle,RETEN FIVE,ที.โอ. ฟาร์ม่า
1049289,diphenylcyclopropenone,500 mcg/100 mL,cutaneous solution,5,mL,bottle,0.0005% DPCP,สถาบันโรคผิวหนัง
1052205,sodium chloride,900 mg/100 mL,solution for injection,10,mL,unit dose,NORMAL SALINE SOLUTION,มิลลิเมด
1052171,sodium chloride,900 mg/100 mL,solution for injection,5,mL,unit dose,NORMAL SALINE SOLUTION,มิลลิเมด
1052144,sodium chloride,900 mg/100 mL,solution for injection,3,mL,unit dose,NORMAL SALINE SOLUTION,มิลลิเมด
1101821,sodium chloride,900 mg/100 mL,solution for injection,10,mL,unit dose,NSS T.O.,ที.โอ. เคมีคอลส์ (1979) (ปทุมธานี)
899103,triamcinolone acetonide,20 mg/100 mL,cutaneous emulsion,120,mL,tube,TRIAMCINOLONE MILK LOTION,โรงพยาบาลขอนแก่น
899766,sodium nitrate,500 mg/100 mL,gargle/mouthwash,240,mL,bottle,SODIUM NITRATE,โรงพยาบาลสุราษฎร์ธานี
901606,sodium hypochlorite,250 mg/100 mL,cutaneous solution,450,mL,bottle,CHLORINATED SODA,โรงพยาบาลราชบุรี
742435,valproate sodium,400 mg,powder and solvent for solution for injection,,,vial,DEPAKINE,"GRUPPO LEPETIT, ITALY"
891267,aluminium chloride,15 g/1 L,cutaneous solution,60,mL,bottle,ANTIPERSPIRANT,โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง
891320,dimethyl sulfoxide,10 mL/100 mL,cutaneous solution,60,mL,bottle,DMSO 10%,โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง
681420,estradiol valerate + medroxyprogesterone acetate,1 mg + 5 mg,tablet,28,tablets,pack,INDIVINA,"ORION CORPORATION, FINLAND"
685733,methylprednisolone,4 mg,tablet,,,tablet,MEDROL,"PFIZER, ITALY"
144894,epirubicin hydrochloride,10 mg/5 mL,solution for injection/infusion,5,mL,vial,EPIRUBICIN-EBEWE,"EBEWE PHARMA, AUSTRIA"
901149,ephedrine hydrochloride,400 mg/100 mL,solution for injection,10,mL,bottle,EPHEDRINE 0.4%,โรงพยาบาลสุราษฎร์ธานี
913731,mefenamic acid,500 mg,film-coated tablet,,,tablet,PROSTAN-5 (YELLOW),เมดิซีน โปรดักส์
914844,benzyl benzoate,25 mL/100 mL,cutaneous liquid,240,mL,bottle,BENZYL BENZOATE 25%,โรงพยาบาลสรรพสิทธิประสงค์
925601,citric acid + sodium citrate,140 mg/1 mL + 97.92 mg/1 mL,oral solution,240,mL,bottle,SHOHL'S W/O K SOLUTION,โรงพยาบาลมหาราชนครเชียงใหม่
925865,sodium bicarbonate,2.5 g/100 mL,"ear/eye drops, solution",10,mL,bottle,SODIUM BICARBONATE 2.5% EAR DROP,โรงพยาบาลบุรีรัมย์
647461,metformin hydrochloride + saxagliptin,1 g + 5 mg,prolonged-release tablet,,,tablet,KOMBIGLYZE XR,"BRISTOL-MYERS SQUIBB, U.S.A."
655409,benzoyl peroxide,2.5 g/100 g,gel,60,g,tube,BENZAC AC,"LABORATOIRES GALDERMA, FRANCE"
1020723,benzoyl peroxide,2.5 g/100 g,gel,15,g,tube,BENZAC AC,"LABORATOIRES GALDERMA, FRANCE"
656621,benzydamine hydrochloride,1.5 mg/1 mL,mouthwash,200,mL,bottle,DIFFLAM,"3M PHARMACEUTICALS, AUSTRALIA"
1101019,sodium chloride,900 mg/100 mL,solution for injection,5,mL,unit dose,NSS T.O.,ที.โอ. เคมีคอลส์ (1979) (ปทุมธานี)
675026,epoetin alfa,30000 iu/0.75 mL,solution for injection,0.75,mL,prefilled syr,EPREX,"CILAG, SWITZERLAND"
681184,chorionic gonadotrophin,2000 iu,powder for solution for injection,,,vial,HOCOG,"BBT BIOTECH, GERMANY"
917332,nifuroxazide,218 mg/5 mL,oral suspension,60,mL,bottle,FUROX,ไทยนครพัฒนา
917321,nifuroxazide,218 mg/5 mL,oral suspension,30,mL,bottle,FUROX,ไทยนครพัฒนา
925896,sodium bicarbonate,5 g/100 mL,"ear drops, solution",15,mL,bottle,SODIUM BICARBONATE EAR DROP,โรงพยาบาลศูนย์ตรัง
927235,urea,10 g/100 g,cream,15,g,jar,UREA 10% CREAM,สถาบันโรคผิวหนัง
927261,urea,10 g/100 g,cream,150,g,jar,UREA 10% CREAM,สถาบันโรคผิวหนัง
927288,urea,10 g/100 g,cream,500,g,jar,UREA 10% CREAM,สถาบันโรคผิวหนัง
927242,urea,10 g/100 g,cream,30,g,jar,UREA 10% CREAM,สถาบันโรคผิวหนัง
1035191,follitropin alfa,300 iu/0.6 mL,solution for injection,0.6,mL,prefilled syr,FOLLITROPE,"LG CHEM, KOREA"
1035348,etoricoxib,90 mg,film-coated tablet,,,tablet,EXIB 90,มิลลิเมด
1037938,mupirocin,2 g/100 g,ointment,5,g,tube,MACROBAN,แอตแลนติค
1037940,mupirocin,2 g/100 g,ointment,15,g,tube,MACROBAN,แอตแลนติค
922164,coal tar,5 g/100 g,ointment,150,g,jar,LCD 5% OINTMENT,สถาบันโรคผิวหนัง
922172,coal tar,5 g/100 g,ointment,500,g,jar,LCD 5% OINTMENT,สถาบันโรคผิวหนัง
923391,propylene glycol,40 g/100 mL,cutaneous solution,1,L,bottle,PG 40% SOLUTION,สถาบันโรคผิวหนัง
923475,dibasic potassium phosphate + monobasic potassium phosphate,89.17 mg/1 mL + 150 mg/1 mL,oral solution,60,mL,bottle,PHOSPHATE POTASSIUM,โรงพยาบาลมหาราชนครเชียงใหม่
929839,olive oil,100 mL/100 mL,oral liquid,450,mL,bottle,OLIVE OIL,"ACESUR, SPAIN"
929856,olive oil,100 mL/100 mL,oral liquid,5,L,bottle,OLIVE OIL,"ACESUR, SPAIN"
929818,olive oil,100 mL/100 mL,oral liquid,60,mL,bottle,OLIVE OIL,"ACESUR, SPAIN"
931089,potassium chloride,10 g/100 mL,oral solution,240,mL,bottle,POTASSIUM CHLORIDE 10% ELIXIR,โรงพยาบาลเจ้าพระยาอภัยภูเบศร
680957,follitropin alfa,900 iu/1.5 mL,solution for injection,,,prefilled syr,GONAL-F,"MERCK SERONO, ITALY"
686296,pinaverium bromide,50 mg,film-coated tablet,,,tablet,DICETEL,"ABBOTT HEALTHCARE, FRANCE"
692677,clostridiopeptidase a,1.2 unit/1 g,ointment,15,g,tube,IRUXOL MONO,"NORDMARK ARZNEIMITTLE, GERMANY"
935666,coal tar,5 g/100 g,ointment,1,g,jar,CCT. 5% CREAM,โรงพยาบาลสิรินธร จังหวัดขอนแก่น
937852,triamcinolone acetonide,100 mg/100 mL,cutaneous emulsion,240,mL,bottle,TA LOTION,โรงพยาบาลพระปกเกล้า
1041111,colecalciferol,1000 iu,film-coated tablet,,,tablet,NAT D,"MEGA LIFESCIENCES, AUSTRALIA"
1038909,lubiprostone,24 mcg,"capsule, soft",,,capsule,AMITIZA,"CATALENT PHARMA SOLUTIONS, U.S.A."
926277,chloroxylenol,1.3 g/100 mL,gargle/mouthwash,240,mL,bottle,SPECIAL MOUTHWASH,โรงพยาบาลศูนย์ตรัง
935839,sodium nitrite,500 mcg/100 mL,gargle/mouthwash,120,mL,bottle,น้ำยาบ้วนปากอดบุหรี่,โรงพยาบาลสิรินธร จังหวัดขอนแก่น
937224,potassium chloride,10 g/100 mL,oral solution,240,mL,bottle,POTASSIUM CHLORIDE 10%,โรงพยาบาลสมเด็จพระสังฆราช องค์ที่ 17
937333,aluminium acetate,4.8 g/100 mL,cutaneous solution,500,mL,bottle,BUROW'S SOLUTION,โรงพยาบาลพระปกเกล้า
937586,iodine,5 g/100 mL,oral solution,1,mL,bottle,LUGOL'S SOLUTION,โรงพยาบาลพระปกเกล้า
908730,chlorphenamine maleate + dextromethorphan hydrobromide + methylephedrine,5 mg/1 mL + 10 mg/1 mL + 20 mg/1 mL,solution for injection,10,mL,ampoule,METHORCON,"Y.F. CHEMICAL, TAIWAN"
904883,folinic acid,15 mg,"capsule, hard",,,capsule,CALCIUMFOLINAT-EBEWE,"EBEWE PHARMA, AUSTRIA"
905283,chloride + citrate + dextrose + potassium + sodium,3.1 meq/100 mL + 1.3 meq/100 mL + 2 g/100 mL + 0.5 meq/100 mL + 3 meq/100 mL,powder for oral solution,15,g,sachet,S.L.POWDER,ไทย พี.ดี. เคมีคอล
695097,cyproheptadine + lysine,2 mg/5 mL + 100 mg/5 mL,syrup,60,mL,bottle,CYPRO PLUS,เลิศสิงห์เภสัชกรรม
742173,eugenol + menthol + methyl salicylate,1.36 g/100 g + 5.44 g/100 g + 10.2 g/100 g,cream,100,g,tube,FLANIL,ไบโอแลป
754712,cefalexin,125 mg/5 mL,powder for oral suspension,60,mL,bottle,CEPHIN,เยนเนอร์ราลดรั๊กส์เฮ้าส์
756570,menthol,4 g/100 g,gel,30,g,tube,BLU IZE,เภสัชกรรมศรีประสิทธิ์
757048,chlorphenamine maleate,4 mg,tablet,,,tablet,CHLORPHENIRAMINE MALEATE (YELLOW),สหแพทย์เภสัช
695256,diclofenac sodium,50 mg,gastro-resistant tablet,,,tablet,FLEXY,ที.พี. ดรัก แลบบอราทอรี่ส์ (พระราม 2)
692608,fluticasone propionate,50 mcg/1 dose,"nasal spray, suspension",120,dose,bottle,FLIXONASE,"GLAXO WELLCOME, SPAIN"
742604,nicotinamide + pyridoxine + riboflavin + thiamine,20 mg + 2 mg + 5 mg + 20 mg,coated tablet,,,tablet,VITAMIN B,พาตาร์แลบ
743112,calcium carbonate,1 g,tablet,,,tablet,CHALKCAP-1000,ยูเมด้า
913517,bisacodyl,5 mg,coated tablet,,,tablet,BISACOD (YELLOW),เมดิซีน โปรดักส์
913593,fluoxetine,20 mg,"capsule, hard",,,capsule,FLULOX 20 (GREEN/WHITE),เมดิซีน โปรดักส์
909373,sulfamethoxazole + trimethoprim,400 mg + 80 mg,tablet,,,tablet,NYMOXOL,เบสซี่แอรอน
909523,paroxetine,10 mg,film-coated tablet,,,tablet,PAROXETINE MEIJI,ไทยเมจิฟาร์มาซิวติคัล
938300,ethyl alcohol,736 mL/1 L,"cutaneous spray, solution",100,mL,bottle,ALCOHOL SPRAY,โรงพยาบาลนครปฐม
939526,salicylic acid + urea,5 g/100 g + 10 g/100 g,cream,50,g,jar,SALICYLIC ACID + UREA CREAM,โรงพยาบาลพระจอมเกล้า จังหวัดเพชรบุรี
1038783,iopromide,38.44 g/50 mL,solution for injection,50,mL,vial,ULTRAVIST 370,"BAYER, GERMANY"
1040219,lubricating agent,,gel,50,g,tube,CLINIGEL,บางกอกแล็ป แอนด์ คอสเมติค
1041195,escitalopram,10 mg,film-coated tablet,,,tablet,ESIDEP,"SUN PHARMACEUTICAL INDUSTRIES, INDIA"
1042266,cloxacillin,250 mg,"capsule, hard",,,capsule,CLOXA 250,เอช.เค.ฟาร์มาซูติคอล
1043421,paracetamol,500 mg,tablet,,,tablet,MASAPARA-3D,พอนด์เคมีคอล
1051112,ubidecarenone,100 mg,"capsule, soft",,,capsule,BIO-QUINONE Q10,"PHARMA NORD, DENMARK"
1051476,betamethasone dipropionate + iodine + potassium iodide,25 mg/100 mL + 50 mg/100 mL,gargle/mouthwash,450,mL,bottle,IODINE GARGLE SH,โรงพยาบาลศรีนครินทร์
1100376,silymarin,140 mg,tablet,,,tablet,SILYMARIN 140,ฟาร์มา ซัพพลาย
